type,condition1,trialNo,stim1,textColor,stimFormat,key,ITI,presTime,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,stroop.thisRepN,stroop.thisTrialN,stroop.thisN,stroop.thisIndex,thisRow.t,notes,welcome.started,text_2.started,key_resp_2.started,welcome.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,text.started,key_resp.started,trial.stopped,stroop.key_resp.keys,stroop.key_resp.corr,stroop.key_resp.rt,stroop.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
test,consistent,21,blue,blue,word,left,800,2000,545,33,8,right,0,0.11477230000002692,None,8,33,545,20,352.2409095,,,,,,,,,352.23419240000004,352.2409095,352.3908819,352.50845769999995,right,0,0.11477230000002692,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,1,red,red,word,left,800,2000,546,34,8,right,0,0.829732599999943,None,8,34,546,28,352.5241289,,,,,,,,,352.51178339999996,352.5241289,352.657302,353.4925947,right,0,0.829732599999943,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,34,yellow,yellow,word,left,800,2000,547,35,8,right,0,0.8917807999999923,None,8,35,547,61,353.50722249999995,,,,,,,,,353.4985671,353.50722249999995,353.6572345,354.5606701,right,0,0.8917807999999923,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,20,red,red,word,left,800,2000,548,36,8,right,0,0.24636390000000574,None,8,36,548,19,354.5823913,,,,,,,,,354.5711396,354.5823913,354.7238726,354.9746835,right,0,0.24636390000000574,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,12,red,yellow,word,right,800,2000,549,37,8,left,0,0.01658630000008543,None,8,37,549,39,354.98990310000005,,,,,,,,,354.97573259999996,354.98990310000005,355.1399505,355.15883579999996,left,0,0.01658630000008543,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,3,red,yellow,word,right,800,2000,550,38,8,right,1,0.7047719999999345,None,8,38,550,30,355.1732691,,,,,,,,,355.15960709999996,355.1732691,355.32317889999996,356.0428325,right,1,0.7047719999999345,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,36,yellow,green,word,right,800,2000,551,39,8,right,1,0.14684349999993174,None,8,39,551,63,356.05718800000005,,,,,,,,,356.0493819,356.05718800000005,356.2061786,356.35827969999997,right,1,0.14684349999993174,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,6,green,red,word,right,800,2000,552,40,8,right,1,0.21153050000009443,None,8,40,552,33,356.3730116,,,,,,,,,356.3648069,356.3730116,356.52267620000003,356.74067340000005,right,1,0.21153050000009443,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,22,yellow,yellow,word,left,800,2000,553,41,8,left,1,0.07425399999999627,None,8,41,553,21,356.75594299999995,,,,,,,,,356.7447345,356.75594299999995,356.90588899999995,356.9925327,left,1,0.07425399999999627,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,21,red,yellow,word,right,800,2000,554,42,8,left,0,0.626797799999963,None,8,42,554,48,357.00932919999997,,,,,,,,,356.99921190000003,357.00932919999997,357.15634759999995,357.7929823,left,0,0.626797799999963,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,5,green,yellow,word,right,800,2000,555,43,8,right,1,0.04201230000001033,None,8,43,555,32,357.8085788,,,,,,,,,357.80075400000004,357.8085788,357.9560542,358.00837759999996,right,1,0.04201230000001033,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,16,green,blue,word,right,800,2000,556,44,8,left,0,0.17628369999999904,None,8,44,556,15,358.0225013,,,,,,,,,358.0102748,358.0225013,358.17244650000004,358.35724079999994,left,0,0.17628369999999904,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,11,red,green,word,right,800,2000,557,45,8,right,1,0.10170199999993201,None,8,45,557,38,358.37227679999995,,,,,,,,,358.363274,358.37227679999995,358.5225211,358.64203200000003,right,1,0.10170199999993201,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,24,green,red,word,right,800,2000,558,46,8,left,0,0.1385493000000224,None,8,46,558,51,358.6611926,,,,,,,,,358.65263509999994,358.6611926,358.80546050000004,358.95830159999997,left,0,0.1385493000000224,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,26,blue,blue,word,left,800,2000,559,47,8,right,0,0.05814060000000154,None,8,47,559,25,358.9759184,,,,,,,,,358.9671983,358.9759184,359.122284,359.19154369999995,right,0,0.05814060000000154,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,7,purple,red,word,right,800,2000,560,48,8,left,0,0.1580165999999963,None,8,48,560,6,359.20607679999995,,,,,,,,,359.1989239,359.20607679999995,359.3553112,359.5237732,left,0,0.1580165999999963,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,15,purple,black,word,right,800,2000,561,49,8,right,1,0.08286229999998795,None,8,49,561,14,359.53845259999997,,,,,,,,,359.52486459999994,359.53845259999997,359.6886797,359.77631160000004,right,1,0.08286229999998795,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,18,yellow,green,word,right,800,2000,562,50,8,left,0,0.14876839999999447,None,8,50,562,45,359.7976348,,,,,,,,,359.7864129,359.7976348,359.9382847,360.0919727,left,0,0.14876839999999447,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,24,green,green,word,left,800,2000,563,51,8,right,0,0.1297961000000214,None,8,51,563,23,360.11385909999996,,,,,,,,,360.10134139999997,360.11385909999996,360.2552734,360.391775,right,0,0.1297961000000214,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,35,yellow,red,word,right,800,2000,564,52,8,right,1,0.2710471000000325,None,8,52,564,62,360.4119828,,,,,,,,,360.40132969999996,360.4119828,360.5550795,360.84126180000004,right,1,0.2710471000000325,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,33,green,red,word,right,800,2000,565,53,8,left,0,0.031993400000033034,None,8,53,565,60,360.8605829,,,,,,,,,360.850348,360.8605829,361.00484709999995,361.04033880000003,left,0,0.031993400000033034,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,9,red,green,word,right,800,2000,566,54,8,left,0,0.2521428999999671,None,8,54,566,8,361.0545096,,,,,,,,,361.04714889999997,361.0545096,361.20462389999994,361.4718958,left,0,0.2521428999999671,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,8,yellow,red,word,right,800,2000,567,55,8,left,0,0.3179863000000296,None,8,55,567,35,361.48778469999996,,,,,,,,,361.47506830000003,361.48778469999996,361.62146249999995,361.9576417,left,0,0.3179863000000296,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,10,orange,black,word,right,800,2000,568,56,8,right,1,0.02009449999991375,None,8,56,568,9,361.9808152,,,,,,,,,361.9700409,361.9808152,362.12139340000004,362.15789509999996,right,1,0.02009449999991375,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,12,black,yellow,word,right,800,2000,569,57,8,left,0,0.31909360000008746,None,8,57,569,11,362.1762938,,,,,,,,,362.1676253,362.1762938,362.32086150000003,362.6563243,left,0,0.31909360000008746,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,31,green,green,word,left,800,2000,570,58,8,right,0,0.007857800000010684,None,8,58,570,58,362.67065599999995,,,,,,,,,362.6624877,362.67065599999995,362.82076520000004,362.8397776,right,0,0.007857800000010684,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,20,red,green,word,right,800,2000,571,59,8,left,0,0.1529440000000477,None,8,59,571,47,362.8541875,,,,,,,,,362.84711250000004,362.8541875,363.00399339999996,363.17341159999995,left,0,0.1529440000000477,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,2,blue,red,word,right,800,2000,572,60,8,right,1,0.05882080000003498,None,8,60,572,1,363.1898537,,,,,,,,,363.18210459999995,363.1898537,363.3372199,363.40492850000004,right,1,0.05882080000003498,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,25,yellow,yellow,word,left,800,2000,573,61,8,left,1,0.09707880000007663,None,8,61,573,52,363.4203343,,,,,,,,,363.4076706,363.4203343,363.57048319999996,363.6742466,left,1,0.09707880000007663,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,28,black,black,word,left,800,2000,574,62,8,right,0,0.0320652999999993,None,8,62,574,27,363.6957157,,,,,,,,,363.6839051,363.6957157,363.8375947,363.8748308,right,0,0.0320652999999993,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,19,green,green,word,left,800,2000,575,63,8,left,1,0.15827260000003207,None,8,63,575,18,363.89513800000003,,,,,,,,,363.88420979999995,363.89513800000003,364.03749710000005,364.2070356,left,1,0.15827260000003207,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,5,green,yellow,word,right,800,2000,576,0,9,right,1,0.08528679999994893,None,9,0,576,32,364.22062910000005,,,,,,,,,364.20945439999997,364.22062910000005,364.370474,364.47078070000003,right,1,0.08528679999994893,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,13,blue,green,word,right,800,2000,577,1,9,left,0,0.0993537000000515,None,9,1,577,12,364.48670450000003,,,,,,,,,364.4737392,364.48670450000003,364.6367263,364.7395194,left,0,0.0993537000000515,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,11,green,red,word,right,800,2000,578,2,9,right,1,0.06690969999999652,None,9,2,578,10,364.75321349999996,,,,,,,,,364.74527489999997,364.75321349999996,364.90328659999994,364.9716361,right,1,0.06690969999999652,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,9,red,green,word,right,800,2000,579,3,9,left,0,0.07112929999993867,None,9,3,579,8,364.9866467,,,,,,,,,364.97589739999995,364.9866467,365.13705610000005,365.223539,left,0,0.07112929999993867,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,17,blue,red,word,right,800,2000,580,4,9,right,1,0.0019221999999672335,None,9,4,580,16,365.24430449999994,,,,,,,,,365.2329084,365.24430449999994,365.3870112,365.3931643,right,1,0.0019221999999672335,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,27,yellow,green,word,right,800,2000,581,5,9,left,0,0.08525100000008479,None,9,5,581,54,365.4158025,,,,,,,,,365.40288860000004,365.4158025,365.5529478,365.6543621,left,0,0.08525100000008479,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,6,green,red,word,right,800,2000,582,6,9,right,1,0.006344600000034006,None,9,6,582,33,365.6696688,,,,,,,,,365.65918519999997,365.6696688,365.8200162,365.8404242,right,1,0.006344600000034006,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,31,green,green,word,left,800,2000,583,7,9,left,1,0.08550559999991947,None,9,7,583,58,365.85328639999994,,,,,,,,,365.84278220000004,365.85328639999994,366.003092,366.1051713,left,1,0.08550559999991947,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,16,green,blue,word,right,800,2000,584,8,9,right,1,0.007766300000071169,None,9,8,584,15,366.120068,,,,,,,,,366.10706869999996,366.120068,366.2698654,366.2891705,right,1,0.007766300000071169,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,23,black,black,word,left,800,2000,585,9,9,left,1,0.09198900000001231,None,9,9,585,22,366.3079059,,,,,,,,,366.2982785,366.3079059,366.45297250000004,366.5546265,left,1,0.09198900000001231,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,21,blue,blue,word,left,800,2000,586,10,9,right,0,0.18113630000004832,None,9,10,586,20,366.5695698,,,,,,,,,366.5611959,366.5695698,366.71942959999996,366.9037729,right,0,0.18113630000004832,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,30,red,yellow,word,right,800,2000,587,11,9,right,1,0.4105604000000085,None,9,11,587,57,366.9190537,,,,,,,,,366.9068018,366.9190537,367.0690563,367.48875849999996,right,1,0.4105604000000085,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,28,black,black,word,left,800,2000,588,12,9,None,0,,,9,12,588,27,367.50488879999995,,,,,,,,,367.49745779999995,367.50488879999995,367.6545667,372.4867301,None,0,,,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,4,black,yellow,word,right,800,2000,589,13,9,right,1,0.6684887999999773,None,9,13,589,3,372.50070409999995,,,,,,,,,372.48885520000005,372.50070409999995,372.65060580000005,373.33647909999996,right,1,0.6684887999999773,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,1,red,red,word,left,800,2000,590,14,9,right,0,0.26529260000006616,None,9,14,590,28,373.35042789999994,,,,,,,,,373.34371330000005,373.35042789999994,373.5005051,373.7686733,right,0,0.26529260000006616,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,26,blue,blue,word,left,800,2000,591,15,9,right,0,0.13170430000002398,None,9,15,591,25,373.78358380000003,,,,,,,,,373.77291110000004,373.78358380000003,373.93358140000004,374.0685768,right,0,0.13170430000002398,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,9,yellow,green,word,right,800,2000,592,16,9,right,1,0.18466699999999037,None,9,16,592,36,374.0837121,,,,,,,,,374.0738488,374.0837121,374.2334685,374.4364506,right,1,0.18466699999999037,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,26,yellow,red,word,right,800,2000,593,17,9,right,1,0.1528780999999526,None,9,17,593,53,374.45038619999997,,,,,,,,,374.4389425,374.45038619999997,374.60013180000004,374.7701355,right,1,0.1528780999999526,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,27,yellow,yellow,word,left,800,2000,594,18,9,right,0,0.20082139999999526,None,9,18,594,26,374.7834089,,,,,,,,,374.77283570000003,374.7834089,374.9333989,375.13795509999994,right,0,0.20082139999999526,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,7,yellow,yellow,word,left,800,2000,595,19,9,right,0,0.1325673999999708,None,9,19,595,34,375.14994129999997,,,,,,,,,375.14038179999994,375.14994129999997,375.2998717,375.4372215,right,0,0.1325673999999708,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,22,green,green,word,left,800,2000,596,20,9,right,0,0.2648278000000346,None,9,20,596,49,375.4593389,,,,,,,,,375.4490828,375.4593389,375.5994724,375.8681862,right,0,0.2648278000000346,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,17,yellow,red,word,right,800,2000,597,21,9,right,1,0.296818999999914,None,9,21,597,44,375.88284459999994,,,,,,,,,375.87193499999995,375.88284459999994,376.0328719,376.33621309999995,right,1,0.296818999999914,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,15,green,red,word,right,800,2000,598,22,9,right,1,0.28708129999995435,None,9,22,598,42,376.35794860000004,,,,,,,,,376.3457749,376.35794860000004,376.4998665,376.80285829999997,right,1,0.28708129999995435,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,16,yellow,yellow,word,left,800,2000,599,23,9,right,0,0.4969152999999551,None,9,23,599,43,376.8234243,,,,,,,,,376.81252709999995,376.8234243,376.9661283,377.4693233,right,0,0.4969152999999551,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,36,yellow,green,word,right,800,2000,600,24,9,right,1,0.2920933000000332,None,9,24,600,63,377.4824924,,,,,,,,,377.471702,377.4824924,377.63228080000005,377.93361180000005,right,1,0.2920933000000332,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,2,red,green,word,right,800,2000,601,25,9,right,1,0.4109568000000081,None,9,25,601,29,377.94865739999995,,,,,,,,,377.9363487,377.94865739999995,378.0989077,378.51663379999997,right,1,0.4109568000000081,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,20,red,green,word,right,800,2000,602,26,9,right,1,0.26998039999989487,None,9,26,602,47,378.5318471,,,,,,,,,378.51757589999994,378.5318471,378.68212939999995,378.96877509999996,right,1,0.26998039999989487,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,4,green,green,word,left,800,2000,603,27,9,right,0,0.5107091999999511,None,9,27,603,31,378.9880116,,,,,,,,,378.9787299,378.9880116,379.1321998,379.6489594,right,0,0.5107091999999511,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,10,orange,black,word,right,800,2000,604,28,9,None,0,,,9,28,604,9,379.6648069,,,,,,,,,379.6520069,379.6648069,379.79835669999994,384.64846589999996,None,0,,,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,8,yellow,red,word,right,800,2000,605,29,9,right,1,0.017429900000024645,None,9,29,605,35,384.66318800000005,,,,,,,,,384.6547717,384.66318800000005,384.81348180000003,384.84876920000005,right,1,0.017429900000024645,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,13,green,green,word,left,800,2000,606,30,9,None,0,,,9,30,606,40,384.8631102,,,,,,,,,384.8548778,384.8631102,385.01313739999995,389.848055,None,0,,,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,29,red,green,word,right,800,2000,607,31,9,right,1,1.15976169999999,None,9,31,607,56,389.8710524,,,,,,,,,389.85959069999996,389.8710524,390.01117519999997,391.1786342,right,1,1.15976169999999,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,14,red,blue,word,right,800,2000,608,32,9,right,1,1.1737484999999879,None,9,32,608,13,391.19434540000003,,,,,,,,,391.17938069999997,391.19434540000003,391.34466819999994,392.5301013,right,1,1.1737484999999879,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,32,green,yellow,word,right,800,2000,609,33,9,right,1,3.7768826999999874,None,9,33,609,59,392.54391119999997,,,,,,,,,392.53717479999995,392.54391119999997,392.693612,396.47698110000005,right,1,3.7768826999999874,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,3,orange,blue,word,right,800,2000,610,34,9,right,1,0.26230420000001686,None,9,34,610,2,396.4925046,,,,,,,,,396.48040469999995,396.4925046,396.64242499999995,396.9099782,right,1,0.26230420000001686,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,24,green,green,word,left,800,2000,611,35,9,left,1,0.21084109999992506,None,9,35,611,23,396.92546009999995,,,,,,,,,396.91274749999997,396.92546009999995,397.0757782,397.29262850000003,left,1,0.21084109999992506,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,11,red,green,word,right,800,2000,612,36,9,right,1,1.2818571000000247,None,9,36,612,38,397.3085414,,,,,,,,,397.29570640000003,397.3085414,397.4418722,398.7276662,right,1,1.2818571000000247,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,6,green,black,word,right,800,2000,613,37,9,left,0,0.026991399999928944,None,9,37,613,5,398.7416712,,,,,,,,,398.73387069999995,398.7416712,398.89183169999995,398.92851609999997,left,0,0.026991399999928944,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,34,yellow,yellow,word,left,800,2000,614,38,9,right,0,0.20429680000006556,None,9,38,614,61,398.9461512,,,,,,,,,398.9374383,398.9461512,399.0917047,399.30925870000004,right,0,0.20429680000006556,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,7,purple,red,word,right,800,2000,615,39,9,left,0,0.19042400000000725,None,9,39,615,6,399.32472779999995,,,,,,,,,399.31365179999995,399.32472779999995,399.4761868,399.6758372,left,0,0.19042400000000725,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,12,black,yellow,word,right,800,2000,616,40,9,right,1,0.15134460000001582,None,9,40,616,11,399.6911299,,,,,,,,,399.67902369999996,399.6911299,399.8411573,400.00879619999995,right,1,0.15134460000001582,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,14,green,yellow,word,right,800,2000,617,41,9,left,0,0.23644799999999577,None,9,41,617,41,400.02442360000003,,,,,,,,,400.01172519999994,400.02442360000003,400.17464650000005,400.4264152,left,0,0.23644799999999577,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,19,green,green,word,left,800,2000,618,42,9,right,0,0.25255540000000565,None,9,42,618,18,400.4410023,,,,,,,,,400.42826099999996,400.4410023,400.5912097,400.86164349999996,right,0,0.25255540000000565,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,19,red,red,word,left,800,2000,619,43,9,left,1,0.20770410000000084,None,9,43,619,46,400.8826221,,,,,,,,,400.87121929999995,400.8826221,401.024643,401.24199889999994,left,1,0.20770410000000084,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,8,yellow,blue,word,right,800,2000,620,44,9,right,1,0.21169780000002447,None,9,44,620,7,401.25726149999997,,,,,,,,,401.2457016,401.25726149999997,401.4073193,401.624972,right,1,0.21169780000002447,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,25,yellow,yellow,word,left,800,2000,621,45,9,left,1,0.24960650000002715,None,9,45,621,52,401.64052039999996,,,,,,,,,401.62595889999994,401.64052039999996,401.79047499999996,402.04227710000004,left,1,0.24960650000002715,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,18,orange,green,word,right,800,2000,622,46,9,right,1,0.1974887999999737,None,9,46,622,17,402.05721809999994,,,,,,,,,402.049995,402.05721809999994,402.2074843,402.410947,right,1,0.1974887999999737,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,28,red,red,word,left,800,2000,623,47,9,None,0,,,9,47,623,55,402.43381719999996,,,,,,,,,402.4214659,402.43381719999996,402.5742608,407.4068915,None,0,,,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,3,red,yellow,word,right,800,2000,624,48,9,None,0,,,9,48,624,30,407.42232129999996,,,,,,,,,407.40830109999996,407.42232129999996,407.5718929,412.4058717,None,0,,,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,12,red,yellow,word,right,800,2000,625,49,9,None,0,,,9,49,625,39,412.4204364,,,,,,,,,412.40779530000003,412.4204364,412.5703338,417.4048979,None,0,,,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
