type,condition1,trialNo,stim1,textColor,stimFormat,key,ITI,presTime,thisN,thisTrialN,thisRepN,press.keys,press.corr,press.rt,press.duration,stroop.thisRepN,stroop.thisTrialN,stroop.thisN,stroop.thisIndex,thisRow.t,notes,welcome.started,press_space.started,text_welcome.started,welcome.stopped,press_space.keys,press_space.rt,press_space.duration,trial.started,press.started,text_stroop.started,sound_1.started,dot.started,text_stroop.stopped,sound_1.stopped,dot.stopped,trial.stopped,stroop.press.keys,stroop.press.corr,time_fixation,fixation.started,dot_fixation.started,dot_fixation.stopped,fixation.stopped,stroop.press.rt,stroop.press.duration,thanks.started,thank_you.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
test,consistent,45,red,red,word,m,800,2000,52,52,0,m,1,0.6424052999936976,None,0,52,52,44,241.98014940001303,,,,,,,,,241.97393239999656,241.98014940001303,241.98014940001303,0.03826069997739978,242.1542616999941,242.1542616999941,,,242.6371080999961,m,1,5.400298009798026,242.63787100001355,242.65163000000757,248.06009260000428,248.03687189999619,0.6424052999936976,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,inconsistent,53,red,yellow,word,z,800,2000,53,53,0,z,1,0.752748300001258,None,0,53,53,52,248.06009260000428,,,,,,,,,248.0547374000016,248.06009260000428,248.06009260000428,0.017875100020319223,248.2522558000055,248.2522558000055,,,248.8213505000167,z,1,3.108148345187904,248.82203030001256,248.83580800000345,251.94614189999993,251.92045350000262,0.752748300001258,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,inconsistent,16,red,green,word,z,800,2000,54,54,0,z,1,0.8919570000143722,None,0,54,54,15,251.94614189999993,,,,,,,,,251.9403452000115,251.94614189999993,251.94614189999993,0.01979859999846667,252.1362471000175,252.1362471000175,,,252.854299300001,z,1,3.225127942837646,252.85515899999882,252.8693326000066,256.1134733000072,256.0710361000092,0.8919570000143722,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,inconsistent,14,yellow,blue,word,z,800,2000,55,55,0,z,1,0.8695845999754965,None,0,55,55,13,256.1134733000072,,,,,,,,,256.1062004000123,256.1134733000072,256.1134733000072,0.035276399983558804,256.2865538999904,256.2865538999904,,,256.9892258000036,z,1,4.130981643146416,256.99000940000406,257.00318040000275,261.1314275999903,261.10470950001036,0.8695845999754965,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,consistent,57,yellow,yellow,word,m,800,2000,56,56,0,m,1,0.665489000006346,None,0,56,56,56,261.1314275999903,,,,,,,,,261.12481619999744,261.1314275999903,261.1314275999903,0.020147800008999184,261.32018790001166,261.32018790001166,,,261.8054644000076,m,1,4.982621136530993,261.80618020001566,261.82072940000216,266.81927830001223,266.7888132999942,0.665489000006346,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,inconsistent,5,orange,blue,word,z,800,2000,57,57,0,z,1,0.6272080999915488,None,0,57,57,4,266.81927830001223,,,,,,,,,266.81246439999086,266.81927830001223,266.81927830001223,0.02380789999733679,267.00416330000735,267.00416330000735,,,267.4561973999953,z,1,3.4086879340410334,267.45688060001703,267.4710097000061,270.88584470000933,270.85545460000867,0.6272080999915488,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,consistent,36,red,red,word,m,800,2000,58,58,0,m,1,0.832293599989498,None,0,58,58,35,270.88584470000933,,,,,,,,,270.87942230000044,270.88584470000933,270.88584470000933,0.024016300012590364,271.0713145000045,271.0713145000045,,,271.7234953000152,m,1,2.576473702264744,271.72428789999685,271.7386850999901,274.317426900001,274.28917930001626,0.832293599989498,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,inconsistent,30,blue,red,word,z,800,2000,59,0,1,z,1,0.6391691000026185,None,1,0,59,29,274.317426900001,,,,,,,,,274.3095946999965,274.317426900001,274.317426900001,0.02081810001982376,274.50477550001233,274.50477550001233,,,274.97381600001245,z,1,1.3447145973753059,274.9744944999984,274.9884674999921,276.3350289000082,276.3066631999973,0.6391691000026185,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,inconsistent,58,yellow,red,word,z,800,2000,60,1,1,z,1,0.7098399999958929,None,1,1,60,57,276.3350289000082,,,,,,,,,276.32862290000776,276.3350289000082,276.3350289000082,0.021890200005145743,276.52220350000425,276.52220350000425,,,277.0571120000095,z,1,4.036795881189954,277.0577844000072,277.07195040001534,281.12030480001704,281.0900552000094,0.7098399999958929,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,inconsistent,21,black,yellow,word,z,800,2000,61,2,1,z,1,0.6440139999904204,None,1,2,61,20,281.12030480001704,,,,,,,,,281.1142628999951,281.12030480001704,281.12030480001704,0.02420670000719838,281.3053925000131,281.3053925000131,,,281.77462159999413,z,1,5.017972527703865,281.77543680000235,281.78899229998933,286.8219432999904,286.79108039999846,0.6440139999904204,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,inconsistent,53,red,yellow,word,z,800,2000,62,3,1,z,1,0.6611028000188526,None,1,3,62,52,286.8219432999904,,,,,,,,,286.8153183000104,286.8219432999904,286.8219432999904,0.02456799999345094,287.0062474000151,287.0062474000151,,,287.49213950001285,z,1,3.3345783820252834,287.49280179999187,287.50599770000554,290.85494990000734,290.8243502000114,0.6611028000188526,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,inconsistent,31,yellow,red,word,z,800,2000,63,4,1,z,1,0.8198651999991853,None,1,4,63,30,290.85494990000734,,,,,,,,,290.8468845000025,290.85494990000734,290.85494990000734,0.02270689999568276,291.04002970000147,291.04002970000147,,,291.6923894000065,z,1,3.3348735503219076,291.6931742000161,291.7065036999993,295.0605801999918,295.0248607000103,0.8198651999991853,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,consistent,35,red,red,word,m,800,2000,64,5,1,m,1,0.6874795999901835,None,1,5,64,34,295.0605801999918,,,,,,,,,295.0545640999917,295.0605801999918,295.0605801999918,0.029789500025799498,295.2400808999955,295.2400808999955,,,295.7590640000126,m,1,1.1971111852340546,295.75972669999464,295.7737594000064,296.9750655000098,296.94173940000474,0.6874795999901835,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,inconsistent,5,orange,blue,word,z,800,2000,65,6,1,z,1,0.6308951999817509,None,1,6,65,4,296.9750655000098,,,,,,,,,296.9678690000146,296.9750655000098,296.9750655000098,0.026136000000406057,297.15705810001236,297.15705810001236,,,297.6091041000036,z,1,2.2017696026834335,297.60975000000326,297.6240179000015,299.83290820001275,299.80884350000997,0.6308951999817509,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,consistent,45,red,red,word,m,800,2000,66,7,1,m,1,0.6151920999982394,None,1,7,66,44,299.83290820001275,,,,,,,,,299.8283427999995,299.83290820001275,299.83290820001275,0.01938399998471141,300.02415889999247,300.02415889999247,,,300.45960410000407,m,1,3.729394685079083,300.4603874000022,300.47426750001614,304.2113556000113,304.1759340999997,0.6151920999982394,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,consistent,46,yellow,yellow,word,m,800,2000,67,8,1,m,1,0.9379607000155374,None,1,8,67,45,304.2113556000113,,,,,,,,,304.2033422999957,304.2113556000113,304.2113556000113,0.02752520001376979,304.39133400001447,304.39133400001447,,,305.1602611000126,m,1,5.662179419332974,305.16097339999396,305.1748693000118,310.8371135999914,310.8094345999998,0.9379607000155374,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,inconsistent,9,red,blue,word,z,800,2000,68,9,1,z,1,0.6856430000043474,None,1,9,68,8,310.8371135999914,,,,,,,,,310.8313238999981,310.8371135999914,310.8371135999914,0.022115200001280755,311.0251430000062,311.0251430000062,,,311.5274156999949,z,1,3.9997201391468664,311.52806730000884,311.54204510001,315.5550437000056,315.52686780001386,0.6856430000043474,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,consistent,7,green,green,word,m,800,2000,69,10,1,m,1,0.89246929998626,None,1,10,69,6,315.5550437000056,,,,,,,,,315.5485239000118,315.5550437000056,315.5550437000056,0.02175429998897016,315.7424136000045,315.7424136000045,,,316.46122820000164,m,1,5.458959496847356,316.4619090000051,316.47648889999255,321.97832819999894,321.9106194000051,0.89246929998626,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,inconsistent,3,blue,red,word,z,800,2000,70,11,1,z,1,1.81899549998343,None,1,11,70,2,321.97832819999894,,,,,,,,,321.97119660000317,321.97832819999894,321.97832819999894,0.060677100002067164,322.1265263000096,322.1265263000096,,,323.8119757999957,z,1,5.313738495656535,323.8126981999958,323.8265144000179,329.14051570001175,329.11162400001194,1.81899549998343,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,consistent,54,green,green,word,m,800,2000,71,12,1,m,1,0.9810072999971453,None,1,12,71,53,329.14051570001175,,,,,,,,,329.1335154999979,329.14051570001175,329.14051570001175,0.022123800008557737,329.3271303999936,329.3271303999936,,,330.12953770000604,m,1,2.9334950689746733,330.1302297000075,330.14370580000104,333.09255200001644,333.0619706000143,0.9810072999971453,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,inconsistent,13,purple,red,word,z,800,2000,72,13,1,z,1,0.7898529999947641,None,1,13,72,12,333.09255200001644,,,,,,,,,333.0844236999983,333.09255200001644,333.09255200001644,0.022678099980112165,333.27739920001477,333.27739920001477,,,333.8962223000126,z,1,1.379926073373698,333.89702259999467,333.9108799000096,335.3085005999892,335.2619670999993,0.7898529999947641,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,inconsistent,11,green,red,word,z,800,2000,73,14,1,z,1,0.9337157999980263,None,1,14,73,10,335.3085005999892,,,,,,,,,335.30223460000707,335.3085005999892,335.3085005999892,0.04034990002401173,335.4776981000032,335.4776981000032,,,336.24619790000725,z,1,3.9667749327471347,336.24696039999253,336.26106839999557,340.24593740000273,340.21270110001205,0.9337157999980263,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,consistent,47,blue,blue,word,m,800,2000,74,15,1,m,1,0.674793000012869,None,1,15,74,46,340.24593740000273,,,,,,,,,340.23914730001707,340.24593740000273,340.24593740000273,0.026572300004772842,340.4283906999917,340.4283906999917,,,340.93020530001377,m,1,4.888247611443072,340.9309227000049,340.944757499994,345.84252070001094,345.81282349998946,0.674793000012869,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,inconsistent,32,orange,green,word,z,800,2000,75,16,1,z,1,0.6521622999862302,None,1,16,75,31,345.84252070001094,,,,,,,,,345.8351309999998,345.84252070001094,345.84252070001094,0.022403599985409528,346.0286194999935,346.0286194999935,,,346.49814330000663,z,1,1.1382233679544609,346.4990958000126,346.51213980000466,347.69699260001653,347.6298977000115,0.6521622999862302,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,inconsistent,27,green,red,word,z,800,2000,76,17,1,z,1,0.7402553000138141,None,1,17,76,26,347.69699260001653,,,,,,,,,347.6898676000128,347.69699260001653,347.69699260001653,0.059903600020334125,347.8456576000026,347.8456576000026,,,348.44760780001525,z,1,5.4536385405105925,348.4483608000155,348.4623644000094,353.9299498999899,353.89745650000987,0.7402553000138141,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,consistent,1,red,red,word,m,800,2000,77,18,1,m,1,0.7681360999995377,None,1,18,77,0,353.9299498999899,,,,,,,,,353.92324969999027,353.9299498999899,353.9299498999899,0.02604969998355955,354.1127736000053,354.1127736000053,,,354.71483380001155,m,1,5.907920208652233,354.7155330000096,354.7292623000103,360.6785436999926,360.61354039999424,0.7681360999995377,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,consistent,18,red,red,word,m,800,2000,78,19,1,m,1,0.7157936999865342,None,1,19,78,17,360.6785436999926,,,,,,,,,360.6734925000055,360.6785436999926,360.6785436999926,0.060407100012525916,360.8131752999907,360.8131752999907,,,361.39818610000657,m,1,4.3622344223475835,361.3986504999921,361.4131208000181,365.77755990001606,365.7484250999987,0.7157936999865342,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,inconsistent,37,red,green,word,z,800,2000,79,20,1,z,1,0.6186221999814734,None,1,20,79,36,365.77755990001606,,,,,,,,,365.7731037999911,365.77755990001606,365.77755990001606,0.02474449999863282,365.9636320999998,365.9636320999998,,,366.40009060001466,z,1,4.882258394493666,366.4011584999971,366.413764500001,371.30987200001255,371.28235019999556,0.6186221999814734,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,inconsistent,42,green,yellow,word,z,800,2000,80,21,1,z,1,0.620522900018841,None,1,21,80,41,371.30987200001255,,,,,,,,,371.30261139999493,371.30987200001255,371.30987200001255,0.020526800013612956,371.49816889999784,371.49816889999784,,,371.93384509999305,z,1,4.8629720466004,371.934536100016,371.94861660001334,376.81396689999383,376.7831145999953,0.620522900018841,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,inconsistent,39,red,yellow,word,z,800,2000,81,22,1,z,1,0.7049837000085972,None,1,22,81,38,376.81396689999383,,,,,,,,,376.80739860000904,376.81396689999383,376.81396689999383,0.02433839999139309,376.9987103000167,376.9987103000167,,,377.5341565000126,z,1,1.7561862514933,377.5349897000124,377.54860939999344,379.3130390000006,379.28311839999515,0.7049837000085972,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,consistent,49,yellow,yellow,word,m,800,2000,82,23,1,m,1,0.8437620000040624,None,1,23,82,48,379.3130390000006,,,,,,,,,379.3054243999941,379.3130390000006,379.3130390000006,0.022356700006639585,379.4986365000077,379.4986365000077,,,380.1670860000013,m,1,2.5973619470881606,380.1682220000075,380.1819519000128,382.7764299999981,382.7500385000021,0.8437620000040624,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,inconsistent,6,red,yellow,word,z,800,2000,83,24,1,z,1,0.7289401000016369,None,1,24,83,5,382.7764299999981,,,,,,,,,382.7709351000085,382.7764299999981,382.7764299999981,0.020892800006549805,382.96570339999744,382.96570339999744,,,383.51768620000803,z,1,5.298842949712684,383.5184466000064,383.5324063000153,388.83294180000667,388.80061420000857,0.7289401000016369,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,inconsistent,50,yellow,green,word,z,800,2000,84,25,1,z,1,0.7081053000001702,None,1,25,84,49,388.83294180000667,,,,,,,,,388.826458800002,388.83294180000667,388.83294180000667,0.02595479998853989,389.016082999995,389.016082999995,,,389.55191999999806,z,1,1.3483013268615998,389.552677700005,389.5660939000081,390.93122150001,390.90067430000636,0.7081053000001702,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,inconsistent,56,green,red,word,z,800,2000,85,26,1,z,1,0.7658232000248972,None,1,26,85,55,390.93122150001,,,,,,,,,390.92439850000665,390.93122150001,390.93122150001,0.02376019998337142,391.11624540001503,391.11624540001503,,,391.7017379000026,z,1,2.4933351304133153,391.7024175999977,391.71639990000403,394.20672270000796,394.1843524000142,0.7658232000248972,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,inconsistent,19,green,red,word,z,800,2000,86,27,1,z,1,0.6987221000017598,None,1,27,86,18,394.20672270000796,,,,,,,,,394.20053010000265,394.20672270000796,394.20672270000796,0.016054100007750094,394.4002465000085,394.4002465000085,,,394.91881309999735,z,1,5.691055717473038,394.9196573999943,394.9334954000078,400.6254631000047,400.6016870000167,0.6987221000017598,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,consistent,34,green,green,word,m,800,2000,87,28,1,m,1,0.7526088000158779,None,1,28,87,33,400.6254631000047,,,,,,,,,400.6197155000118,400.6254631000047,400.6254631000047,0.018286400008946657,400.8172869000118,400.8172869000118,,,401.38637759999256,m,1,3.5132735446185865,401.3873666000145,401.40070279999054,404.91019650001545,404.88569540000753,0.7526088000158779,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,consistent,51,red,red,word,m,800,2000,88,29,1,m,1,0.7693351000198163,None,1,29,88,50,404.91019650001545,,,,,,,,,404.9033994000056,404.91019650001545,404.91019650001545,0.017794899991713464,405.1014960000175,405.1014960000175,,,405.6868247000093,m,1,1.5013513784561123,405.687588700006,405.7014026000106,407.2093574000173,407.18578090000665,0.7693351000198163,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,inconsistent,20,red,green,word,z,800,2000,89,30,1,z,1,0.8721750999975484,None,1,30,89,19,407.2093574000173,,,,,,,,,407.2033875999914,407.2093574000173,407.2093574000173,0.017356300028041005,407.401354600006,407.401354600006,,,408.08701809999184,z,1,3.6305837035410184,408.08783639999456,408.1016909000173,411.7271577999927,411.7028946999926,0.8721750999975484,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,inconsistent,4,red,green,word,z,800,2000,90,31,1,z,1,0.9210106999962591,None,1,31,90,3,411.7271577999927,,,,,,,,,411.7213716999977,411.7271577999927,411.7271577999927,0.01840879998053424,411.91842090000864,411.91842090000864,,,412.65428690001136,z,1,3.878433052184483,412.6552958000102,412.6683719000139,416.54604260000633,416.5201775000023,0.9210106999962591,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,consistent,57,yellow,yellow,word,m,800,2000,91,32,1,m,1,0.8310041999793611,None,1,32,91,56,416.54604260000633,,,,,,,,,416.54089800000656,416.54604260000633,416.54604260000633,0.020430400007171556,416.7357273999951,416.7357273999951,,,417.3881726000109,m,1,3.3952629050025465,417.3889718000137,417.4023359999992,420.7990695000044,420.77004649999435,0.8310041999793611,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,inconsistent,55,green,yellow,word,z,800,2000,92,33,1,z,1,0.8181793999974616,None,1,33,92,54,420.7990695000044,,,,,,,,,420.7926163999946,420.7990695000044,420.7990695000044,0.02275010000448674,420.98615340000833,420.98615340000833,,,421.6213571999979,z,1,3.469278708890194,421.62200100001064,421.63608500000555,425.121959400014,425.0877998000069,0.8181793999974616,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,inconsistent,8,black,yellow,word,z,800,2000,93,34,1,z,1,0.9229720000002999,None,1,34,93,7,425.121959400014,,,,,,,,,425.1151136000117,425.121959400014,425.121959400014,0.02732389999437146,425.3033287000144,425.3033287000144,,,426.0561311999918,z,1,5.071718149712878,426.05705810000654,426.0695863000001,431.1526240000094,431.12119939998956,0.9229720000002999,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,inconsistent,10,green,yellow,word,z,800,2000,94,35,1,z,1,0.7059016000130214,None,1,35,94,9,431.1526240000094,,,,,,,,,431.1458907999913,431.1526240000094,431.1526240000094,0.024958299996796995,431.33714720001444,431.33714720001444,,,431.87253530000453,z,1,4.95992572734967,431.87321290001273,431.88715399999637,436.8483879000123,436.82202540000435,0.7059016000130214,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,inconsistent,22,red,yellow,word,z,800,2000,95,36,1,z,1,0.5814403000113089,None,1,36,95,21,436.8483879000123,,,,,,,,,436.8417580999958,436.8483879000123,436.8483879000123,0.02006239999900572,437.0375665000174,437.0375665000174,,,437.4398490000167,z,1,5.5147155303358035,437.44053710001754,437.45455769999535,442.9873332999996,442.9393839999975,0.5814403000113089,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,consistent,38,blue,blue,word,m,800,2000,96,37,1,m,1,0.7635788999905344,None,1,37,96,37,442.9873332999996,,,,,,,,,442.98053719999734,442.9873332999996,442.9873332999996,0.04120829998282716,443.1550025000179,443.1550025000179,,,443.757162599999,m,1,5.116030695208307,443.7578599000117,443.77178080001613,448.9075429000077,448.873282799992,0.7635788999905344,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,inconsistent,33,yellow,green,word,z,800,2000,97,38,1,z,1,0.6665668999776244,None,1,38,97,32,448.9075429000077,,,,,,,,,448.90033850001055,448.9075429000077,448.9075429000077,0.027176100003998727,449.08885970001575,449.08885970001575,,,449.59088500001235,z,1,5.495144902574343,449.5915351000149,449.605727999995,455.10692109999945,455.0738842000137,0.6665668999776244,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,inconsistent,52,red,green,word,z,800,2000,98,39,1,z,1,0.7094479000079446,None,1,39,98,51,455.10692109999945,,,,,,,,,455.1010401000094,455.10692109999945,455.10692109999945,0.027125799999339506,455.2895569000102,455.2895569000102,,,455.82482770000934,z,1,1.69623329024677,455.8256484000012,455.83947599999374,457.53863080000156,457.50781129999086,0.7094479000079446,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,consistent,28,yellow,yellow,word,m,800,2000,99,40,1,m,1,0.6538721000251826,None,1,40,99,27,457.53863080000156,,,,,,,,,457.5309983000043,457.53863080000156,457.53863080000156,0.02327590002096258,457.7228611000173,457.7228611000173,,,458.20878320001066,m,1,2.5412170930664675,458.20946760001243,458.2231458000024,460.76822890000767,460.7407116999966,0.6538721000251826,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,inconsistent,26,green,yellow,word,z,800,2000,100,41,1,z,1,0.6513577000005171,None,1,41,100,25,460.76822890000767,,,,,,,,,460.7617728000041,460.76822890000767,460.76822890000767,0.021224700001766905,460.95672630000627,460.95672630000627,,,461.4263692999957,z,1,4.547711046102047,461.42729980000877,461.4397688000172,466.00841420001234,465.97463330000755,0.6513577000005171,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,inconsistent,2,yellow,green,word,z,800,2000,101,42,1,z,1,0.6756205999990925,None,1,42,101,1,466.00841420001234,,,,,,,,,466.0021581000183,466.00841420001234,466.00841420001234,0.027425500011304393,466.19012539999676,466.19012539999676,,,466.69232669999474,z,1,2.4275567977098804,466.6930180999916,466.7069986000133,469.18187649999163,469.10796580000897,0.6756205999990925,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,inconsistent,59,yellow,green,word,z,800,2000,102,43,1,z,1,0.6605829000181984,None,1,43,102,58,469.18187649999163,,,,,,,,,469.17685540000093,469.18187649999163,469.18187649999163,0.0690586999990046,469.32371830000193,469.32371830000193,,,469.8590663000068,z,1,3.249524238625824,469.8596913999936,469.8737617000006,473.13626070000464,473.1092725000053,0.6605829000181984,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,inconsistent,15,yellow,red,word,z,800,2000,103,44,1,z,1,1.0805314000172075,None,1,44,103,14,473.13626070000464,,,,,,,,,473.1307240000169,473.13626070000464,473.13626070000464,0.021474000008311123,473.32445280000684,473.32445280000684,,,474.2266796999902,z,1,1.571026907889423,474.2273933000106,474.24142700000084,475.84940330000245,475.79249769999296,1.0805314000172075,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
test,consistent,43,green,green,word,m,800,2000,104,45,1,m,1,0.8279215000220574,None,1,45,104,42,475.84940330000245,,,,,,,,,475.84455939999316,475.84940330000245,475.84940330000245,0.0519823000067845,476.00813370000105,476.00813370000105,,,476.69326349999756,m,1,4.200342049146899,476.69391729999916,476.70823499999824,480.9209298999922,480.8927443000139,0.8279215000220574,None,,,Shuai,001,2025-03-10_20h46.54.639,pleaseworkstroopcontrol,2024.2.4,60.0295585560789,2025-03-10 20h47.14.762314 -0700,
