type,condition1,trialNo,stim1,textColor,stimFormat,key,ITI,presTime,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,stroop.thisRepN,stroop.thisTrialN,stroop.thisN,stroop.thisIndex,thisRow.t,notes,welcome.started,text_welcome.started,press_space.started,welcome.stopped,press_space.keys,press_space.rt,press_space.duration,trial.started,key_resp.started,randomImage.started,randomImage.stopped,text_stroop.started,dot.started,text_stroop.stopped,trial.stopped,stroop.key_resp.keys,stroop.key_resp.corr,stroop.key_resp.rt,stroop.key_resp.duration,time_fixation,fixation.started,dot_fixation.started,dot_fixation.stopped,fixation.stopped,dot.stopped,thanks.started,thank_you.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
test,inconsistent,32,orange,green,word,z,800,2000,57,57,0,z,1,0.8701384000014514,None,0,57,57,31,277.10209770000074,,,,,,,,,277.0032572999771,277.10209770000074,277.10209770000074,,277.10209770000074,277.4843105999753,277.4843105999753,277.9846590999805,z,1,0.8701384000014514,None,4.970471655894766,277.98554959998,278.00049139998737,283.55154489999404,282.9513658999931,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,inconsistent,25,red,blue,word,z,800,2000,58,58,0,z,1,0.7272388999990653,None,0,58,58,24,283.55154489999404,,,,,,,,,283.31909789997735,283.55154489999404,283.55154489999404,283.55154489999404,283.55154489999404,283.66774589999113,283.66774589999113,284.2845999999845,z,1,0.7272388999990653,None,2.0425752150476324,284.2854646999913,284.3006890999968,287.0706148999743,286.3184366999776,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,consistent,1,red,red,word,m,800,2000,59,0,1,m,1,0.7755216999794357,None,1,0,59,0,287.0706148999743,,,,,,,,,286.6686139999947,287.0706148999743,287.0706148999743,287.0706148999743,287.0706148999743,287.07367009998416,287.07367009998416,287.8518431999837,m,1,0.7755216999794357,None,5.353976222260037,287.85299859999213,287.8682106999913,293.82809949998045,293.2022923999757,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,inconsistent,29,green,blue,word,z,800,2000,60,1,1,z,1,0.7083636000170372,None,1,1,60,28,293.82809949998045,,,,,,,,,293.60617389998515,293.82809949998045,293.82809949998045,293.82809949998045,293.82809949998045,293.9018378999899,293.9018378999899,294.55291099997703,z,1,0.7083636000170372,None,2.3262377642009553,294.55372899997747,294.56864620000124,297.3433259000012,296.8693217999826,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,inconsistent,30,blue,red,word,z,800,2000,61,2,1,z,1,0.6578773000219371,None,1,2,61,29,297.3433259000012,,,,,,,,,297.11443809999037,297.3433259000012,297.3433259000012,297.3433259000012,297.3433259000012,297.58570479997434,297.58570479997434,298.00238329998683,z,1,0.6578773000219371,None,3.0668292446634173,298.003118099994,298.0183630999818,301.64382479997585,301.05285219999496,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,consistent,51,red,red,word,m,800,2000,62,3,1,m,1,0.6230768999957945,None,1,3,62,50,301.64382479997585,,,,,,,,,301.34699609997915,301.64382479997585,301.64382479997585,301.64382479997585,301.64382479997585,301.7693012999953,301.7693012999953,302.26964519999456,m,1,0.6230768999957945,None,1.6315029048700471,302.27058959999704,302.28600659998483,304.5397568999906,303.8870925999945,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,inconsistent,6,red,yellow,word,z,800,2000,63,4,1,z,1,0.6318489999976009,None,1,4,63,5,304.5397568999906,,,,,,,,,304.236897099996,304.5397568999906,304.5397568999906,304.5397568999906,304.5397568999906,304.60289069998544,304.60289069998544,305.18672259998857,z,1,0.6318489999976009,None,2.866122835536948,305.1879224999866,305.2027813999739,308.5448734999809,308.0534071000002,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,inconsistent,56,green,red,word,z,800,2000,64,5,1,z,1,0.7545282999926712,None,1,5,64,55,308.5448734999809,,,,,,,,,308.3808531999821,308.5448734999809,308.5448734999809,308.5448734999809,308.5448734999809,308.7700497999904,308.7700497999904,309.3039002000005,z,1,0.7545282999926712,None,1.0919762000740143,309.3046548999846,309.3200104999996,310.81867199999397,310.38714969999273,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,inconsistent,24,blue,green,word,z,800,2000,65,6,1,z,1,0.7510029000113718,None,1,6,65,23,310.81867199999397,,,,,,,,,310.67263729998376,310.81867199999397,310.81867199999397,310.81867199999397,310.81867199999397,311.0866099999985,311.0866099999985,311.571203599975,z,1,0.7510029000113718,None,2.1875611004966498,311.5719028999738,311.5869446999859,314.2876236999873,313.7543273999763,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,inconsistent,4,red,green,word,z,800,2000,66,7,1,z,1,0.6887640999921132,None,1,7,66,3,314.2876236999873,,,,,,,,,313.98775249999017,314.2876236999873,314.2876236999873,314.2876236999873,314.2876236999873,314.47082639997825,314.47082639997825,314.98802629997954,z,1,0.6887640999921132,None,1.6533456087737821,314.9891256999981,315.0041167999734,317.3033035999979,316.6379985999956,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,inconsistent,32,orange,green,word,z,800,2000,67,8,1,z,1,0.5818803999864031,None,1,8,67,31,317.3033035999979,,,,,,,,,317.00730089997523,317.3033035999979,317.3033035999979,317.3033035999979,317.3033035999979,317.3541980999871,317.3541980999871,317.8883406999812,z,1,0.5818803999864031,None,4.228271831883177,317.8890485999873,317.90432549998513,322.55117899997276,322.10509579998325,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,consistent,28,yellow,yellow,word,m,800,2000,68,9,1,m,1,0.9498741000134032,None,1,9,68,27,322.55117899997276,,,,,,,,,322.4504678999947,322.55117899997276,322.55117899997276,,322.55117899997276,322.80522549999296,322.80522549999296,323.50611129999743,m,1,0.9498741000134032,None,1.56111009873643,323.50705819998984,323.5212543999951,325.65043939999305,325.05562829997507,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,consistent,7,green,green,word,m,800,2000,69,10,1,m,1,0.7648305000038818,None,1,10,69,6,325.65043939999305,,,,,,,,,325.43084339998313,325.65043939999305,325.65043939999305,325.65043939999305,325.65043939999305,325.77145759999985,325.77145759999985,326.42216309998184,m,1,0.7648305000038818,None,4.7224256887355835,326.4230081999849,326.4385172999755,331.5866406999994,331.13959819998126,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,inconsistent,52,red,green,word,z,800,2000,70,11,1,z,1,0.7390263999986928,None,1,11,70,51,331.5866406999994,,,,,,,,,331.3646935999859,331.5866406999994,331.5866406999994,331.5866406999994,331.5866406999994,331.85590249998495,331.85590249998495,332.3398930999974,z,1,0.7390263999986928,None,1.9790160789111653,332.34074089999194,332.3557693999901,334.7321894999768,334.30660839998745,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,inconsistent,44,green,red,word,z,800,2000,71,12,1,z,1,0.7768335999862757,None,1,12,71,43,334.7321894999768,,,,,,,,,334.5112079999817,334.7321894999768,334.7321894999768,334.7321894999768,334.7321894999768,335.0228203999868,335.0228203999868,335.52338639998925,z,1,0.7768335999862757,None,2.0491727571017844,335.52423549999367,335.5395716999774,337.9271206999838,337.5566850999894,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,consistent,36,red,red,word,m,800,2000,72,13,1,m,1,1.0032423000084236,None,1,13,72,35,337.9271206999838,,,,,,,,,337.8683589999855,337.9271206999838,337.9271206999838,338.92451029998483,337.9271206999838,338.27326299998094,338.27326299998094,338.94004649997805,m,1,1.0032423000084236,None,3.985236663247857,338.9409096999734,338.9562311999907,343.49563389999093,342.923856599984,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,inconsistent,26,green,yellow,word,z,800,2000,73,14,1,z,1,0.6682561000052374,None,1,14,73,25,343.49563389999093,,,,,,,,,343.27259189999313,343.49563389999093,343.49563389999093,343.49563389999093,343.49563389999093,343.623428299994,343.623428299994,344.1740267999994,z,1,0.6682561000052374,None,3.5330197931080334,344.17484759999206,344.19045789999655,348.19860569998855,347.6908652999846,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,inconsistent,2,yellow,green,word,z,800,2000,74,15,1,z,1,0.7706807999929879,None,1,15,74,1,348.19860569998855,,,,,,,,,347.89988049998647,348.19860569998855,348.19860569998855,348.19860569998855,348.19860569998855,348.4069270999753,348.4069270999753,348.9747126000002,z,1,0.7706807999929879,None,1.4662892244511219,348.9754098999838,348.9905289999733,351.06687539999257,350.42497179997736,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,inconsistent,17,yellow,green,word,z,800,2000,75,16,1,z,1,0.6658812000241596,None,1,16,75,16,351.06687539999257,,,,,,,,,350.83111809997354,351.06687539999257,351.06687539999257,351.06687539999257,351.06687539999257,351.1407779000001,351.1407779000001,351.7416182999732,z,1,0.6658812000241596,None,4.915014259385664,351.7425714999845,351.7575972999912,357.24598929999047,356.64170119998744,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,inconsistent,59,yellow,green,word,z,800,2000,76,17,1,z,1,1.1888647999730892,None,1,17,76,58,357.24598929999047,,,,,,,,,356.94366939997417,357.24598929999047,357.24598929999047,357.24598929999047,357.24598929999047,357.34152899999754,357.34152899999754,358.441711499996,z,1,1.1888647999730892,None,3.718727386710229,358.4425787999935,358.45778999998583,362.75416669997503,362.1588107999996,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,inconsistent,16,red,green,word,z,800,2000,77,18,1,z,1,0.7386301000078674,None,1,18,77,15,362.75416669997503,,,,,,,,,362.4537565999781,362.75416669997503,362.75416669997503,362.75416669997503,362.75416669997503,362.87538279997534,362.87538279997534,363.5089063999767,z,1,0.7386301000078674,None,5.96189031296092,363.5097687999951,363.52542699998594,370.0140950999921,369.45976379999775,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,inconsistent,5,orange,blue,word,z,800,2000,78,19,1,z,1,0.7119172000093386,None,1,19,78,4,370.0140950999921,,,,,,,,,369.7818082999729,370.0140950999921,370.0140950999921,370.0140950999921,370.0140950999921,370.1762515999726,370.1762515999726,370.74346519997925,z,1,0.7119172000093386,None,5.928931412025399,370.7441522000008,370.7596864999796,377.2363285999745,376.6607800999773,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,consistent,18,red,red,word,m,800,2000,79,20,1,m,1,0.6677364999777637,None,1,20,79,17,377.2363285999745,,,,,,,,,376.94080229999963,377.2363285999745,377.2363285999745,377.2363285999745,377.2363285999745,377.376803799998,377.376803799998,377.91087279998465,m,1,0.6677364999777637,None,3.0715927823970697,377.9117087999766,377.927146299975,381.73769869998796,380.9776120999886,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,consistent,12,yellow,yellow,word,m,800,2000,80,21,1,m,1,0.6802642999973614,None,1,21,80,11,381.73769869998796,,,,,,,,,381.3376489999937,381.73769869998796,381.73769869998796,381.73769869998796,381.73769869998796,381.7406997999933,381.7406997999933,382.4279791000008,m,1,0.6802642999973614,None,1.6796087146696927,382.428935599979,382.4443086999818,384.7511875999917,384.0946881999844,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,inconsistent,50,yellow,green,word,z,800,2000,81,22,1,None,0,,,1,22,81,49,384.7511875999917,,,,,,,,,384.5157364999759,384.7511875999917,384.7511875999917,384.7511875999917,384.7511875999917,384.81115659998613,384.81115659998613,389.0949131999805,None,0,,,1.5126668186008003,389.0955745999818,389.1113277999975,391.0096243000007,390.5952713000006,389.1113277999975,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,consistent,45,red,red,word,m,800,2000,82,23,1,m,1,0.8090546000166796,None,1,23,82,44,391.0096243000007,,,,,,,,,390.9086260999902,391.0096243000007,391.0096243000007,,391.0096243000007,391.29524619999574,391.29524619999574,391.82923379997374,m,1,0.8090546000166796,None,3.87526411834576,391.8300015999994,391.84498679998796,396.1526001999737,395.6958901999751,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,inconsistent,19,green,red,word,z,800,2000,83,24,1,z,1,1.0277159000106622,None,1,24,83,18,396.1526001999737,,,,,,,,,396.0054893999768,396.1526001999737,396.1526001999737,396.1526001999737,396.1526001999737,396.4119967999868,396.4119967999868,397.1960309999995,z,1,1.0277159000106622,None,5.039050779475572,397.19692289998056,397.21203589998186,402.7626265999861,402.229726199992,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,inconsistent,3,blue,red,word,z,800,2000,84,25,1,z,1,1.3700964000017848,None,1,25,84,2,402.7626265999861,,,,,,,,,402.4655538999941,402.7626265999861,402.7626265999861,402.7626265999861,402.7626265999861,402.9291136999964,402.9291136999964,404.1468033999845,z,1,1.3700964000017848,None,5.870519334090045,404.14753359998576,404.16277239998453,410.64657509999233,410.01379439997254,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,consistent,38,blue,blue,word,m,800,2000,85,26,1,m,1,0.6514595999906305,None,1,26,85,37,410.64657509999233,,,,,,,,,410.4259830999945,410.64657509999233,410.64657509999233,410.64657509999233,410.64657509999233,410.7299920999794,410.7299920999794,411.31428459999734,m,1,0.6514595999906305,None,5.089168230061492,411.31507989999955,411.3299699999916,417.02716819997295,416.3979218999739,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,consistent,43,green,green,word,m,800,2000,86,27,1,m,1,0.8569323999981862,None,1,27,86,42,417.02716819997295,,,,,,,,,416.7244365999941,417.02716819997295,417.02716819997295,417.02716819997295,417.02716819997295,417.11393599997973,417.11393599997973,417.89804409997305,m,1,0.8569323999981862,None,2.4170818449397093,417.8992201999936,417.9138541999855,420.870712599979,420.31461049997597,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,inconsistent,25,red,blue,word,z,800,2000,87,28,1,z,1,0.8949888999923132,None,1,28,87,24,420.870712599979,,,,,,,,,420.65300159997423,420.870712599979,420.870712599979,420.870712599979,420.870712599979,421.0147449999931,421.0147449999931,421.7818315999757,z,1,0.8949888999923132,None,4.114246714731242,421.7825185999973,421.79791929997737,426.4118881999748,425.88218879999476,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,inconsistent,15,yellow,red,word,z,800,2000,88,29,1,z,1,0.6303937000047881,None,1,29,88,14,426.4118881999748,,,,,,,,,426.1790528999991,426.4118881999748,426.4118881999748,426.4118881999748,426.4118881999748,426.59849799997755,426.59849799997755,427.049165799981,z,1,0.6303937000047881,None,1.1570388463891175,427.05003469999065,427.06479299999774,428.79338959997403,428.19934799999464,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,consistent,41,green,green,word,m,800,2000,89,30,1,m,1,0.7046040999994148,None,1,30,89,40,428.79338959997403,,,,,,,,,428.4987432999769,428.79338959997403,428.79338959997403,428.79338959997403,428.79338959997403,428.9149666999874,428.9149666999874,429.4997618999914,m,1,0.7046040999994148,None,4.1671570358077314,429.5006247999845,429.515356399992,434.33173799997894,433.66618419997394,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,inconsistent,31,yellow,red,word,z,800,2000,90,31,1,z,1,0.8545359000272583,None,1,31,90,30,434.33173799997894,,,,,,,,,434.0329479999782,434.33173799997894,434.33173799997894,434.33173799997894,434.33173799997894,434.3659331999952,434.3659331999952,435.1999708999938,z,1,0.8545359000272583,None,3.186351412205276,435.2007148999837,435.21601489998284,438.85144619998755,438.3831819999905,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,consistent,54,green,green,word,m,800,2000,91,32,1,m,1,0.7857816000177991,None,1,32,91,53,438.85144619998755,,,,,,,,,438.7520386999822,438.85144619998755,438.85144619998755,,438.85144619998755,439.0828638999956,439.0828638999956,439.6508063999936,m,1,0.7857816000177991,None,5.943284599305654,439.65186879999237,439.6664942999778,446.3074338999868,445.58372319999035,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,inconsistent,48,yellow,red,word,z,800,2000,92,33,1,z,1,0.7538913000025786,None,1,33,92,47,446.3074338999868,,,,,,,,,446.0126889999956,446.3074338999868,446.3074338999868,446.3074338999868,446.3074338999868,446.3105339999893,446.3105339999893,447.06736389998696,z,1,0.7538913000025786,None,4.235866806990998,447.0681763999746,447.0832808999985,451.86788669999805,451.30110399998375,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,inconsistent,42,green,yellow,word,z,800,2000,93,34,1,z,1,0.7393742999993265,None,1,34,93,41,451.86788669999805,,,,,,,,,451.6497424999834,451.86788669999805,451.86788669999805,451.86788669999805,451.86788669999805,452.0183477999817,452.0183477999817,452.6185085999896,z,1,0.7393742999993265,None,5.7449136196586394,452.6193793999846,452.6342688000004,458.9528504999762,458.3516646999924,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,inconsistent,11,green,red,word,z,800,2000,94,35,1,z,1,0.6992331999936141,None,1,35,94,10,458.9528504999762,,,,,,,,,458.65062019997276,458.9528504999762,458.9528504999762,458.9528504999762,458.9528504999762,459.0517032999778,459.0517032999778,459.6685373999935,z,1,0.6992331999936141,None,4.187583655070657,459.669393499993,459.68481869998504,464.58640719999676,463.8523629999836,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,inconsistent,22,red,yellow,word,z,800,2000,95,36,1,z,1,0.6980562999960966,None,1,36,95,21,464.58640719999676,,,,,,,,,464.18971149998833,464.58640719999676,464.58640719999676,464.58640719999676,464.58640719999676,464.58943019999424,464.58943019999424,465.28593980000005,z,1,0.6980562999960966,None,3.0901929142350046,465.28683109997655,465.30227709998144,468.94551339998725,468.36978419998195,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,inconsistent,37,red,green,word,z,800,2000,96,37,1,z,1,0.7571909999824129,None,1,37,96,36,468.94551339998725,,,,,,,,,468.86212589999195,468.94551339998725,468.94551339998725,,468.94551339998725,469.06962649998604,469.06962649998604,469.7201975999924,z,1,0.7571909999824129,None,4.485554786226108,469.7213537999778,469.73583489999874,474.81179039998096,474.203391499992,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,consistent,57,yellow,yellow,word,m,800,2000,97,38,1,m,1,0.8292673999967519,None,1,38,97,56,474.81179039998096,,,,,,,,,474.51291439999477,474.81179039998096,474.81179039998096,474.81179039998096,474.81179039998096,474.9197406999883,474.9197406999883,475.6538694999763,m,1,0.8292673999967519,None,1.6319425005679409,475.6546473999915,475.6697877999977,477.92456359998323,477.2703322999878,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,consistent,40,yellow,yellow,word,m,800,2000,98,39,1,m,1,0.6517351999937091,None,1,39,98,39,477.92456359998323,,,,,,,,,477.62612559998524,477.92456359998323,477.92456359998323,477.92456359998323,477.92456359998323,477.9699675999873,477.9699675999873,478.5876121999754,m,1,0.6517351999937091,None,3.8106832721086317,478.58859059997485,478.6036037999729,482.8932663000014,482.38746969998465,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,inconsistent,33,yellow,green,word,z,800,2000,99,40,1,z,1,0.7197541999921668,None,1,40,99,32,482.8932663000014,,,,,,,,,482.7510037999891,482.8932663000014,482.8932663000014,482.8932663000014,482.8932663000014,483.08728459998383,483.08728459998383,483.6216259999783,z,1,0.7197541999921668,None,3.599569486272046,483.62239889998455,483.6374801999773,487.6999889999861,487.20470259999274,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,inconsistent,58,yellow,red,word,z,800,2000,100,41,1,z,1,0.6743859999987762,None,1,41,100,57,487.6999889999861,,,,,,,,,487.39810329998727,487.6999889999861,487.6999889999861,487.6999889999861,487.6999889999861,487.92131599999266,487.92131599999266,488.38864219997777,z,1,0.6743859999987762,None,4.791713183035878,488.3895370999817,488.4042104999826,493.81891209998867,493.1721730999998,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,consistent,46,yellow,yellow,word,m,800,2000,101,42,1,m,1,0.6599506000056863,None,1,42,101,45,493.81891209998867,,,,,,,,,493.51468439999735,493.81891209998867,493.81891209998867,493.81891209998867,493.81891209998867,493.88854449999053,493.88854449999053,494.4889422999986,m,1,0.6599506000056863,None,5.528575546186668,494.4898074999801,494.50469449997763,500.4406563999946,500.00597199998447,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,consistent,35,red,red,word,m,800,2000,102,43,1,m,1,0.7956352999899536,None,1,43,102,34,500.4406563999946,,,,,,,,,500.33936439998797,500.4406563999946,500.4406563999946,,500.4406563999946,500.722543699987,500.722543699987,501.24015449997387,m,1,0.7956352999899536,None,1.514654274751043,501.2410330999992,501.2555905999907,503.4299855999998,502.7397756999999,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,inconsistent,55,green,yellow,word,z,800,2000,103,44,1,z,1,0.7772730000142474,None,1,44,103,54,503.4299855999998,,,,,,,,,503.13219579998986,503.4299855999998,503.4299855999998,503.4299855999998,503.4299855999998,503.43341089997557,503.43341089997557,504.22277749999193,z,1,0.7772730000142474,None,4.845393653279186,504.22360509997816,504.23911779999617,509.5781357999949,509.05634269997245,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,inconsistent,20,red,green,word,z,800,2000,104,45,1,z,1,1.1525630000105593,None,1,45,104,19,509.5781357999949,,,,,,,,,509.3556943000003,509.5781357999949,509.5781357999949,509.5781357999949,509.5781357999949,509.75669539999217,509.75669539999217,510.7404128999915,z,1,1.1525630000105593,None,2.358908023476673,510.741245799989,510.75635289997444,513.6221586999891,513.090392699989,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,inconsistent,8,black,yellow,word,z,800,2000,105,46,1,z,1,0.7926636000047438,None,1,46,105,7,513.6221586999891,,,,,,,,,513.3240672999818,513.6221586999891,513.6221586999891,513.6221586999891,513.6221586999891,513.7901739999943,513.7901739999943,514.4242980999989,z,1,0.7926636000047438,None,5.340684178826925,514.4254288999946,514.4403046999942,520.4383581999864,519.7582279999915,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,inconsistent,10,green,yellow,word,z,800,2000,106,47,1,z,1,0.855119099986041,None,1,47,106,9,520.4383581999864,,,,,,,,,520.1364222999837,520.4383581999864,520.4383581999864,520.4383581999864,520.4383581999864,520.4442253999878,520.4442253999878,521.308272299997,z,1,0.855119099986041,None,2.2808163254697287,521.309314299986,521.3239699999976,524.1983867999807,523.5747961999732,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,consistent,47,blue,blue,word,m,800,2000,107,48,1,m,1,0.9854706000187434,None,1,48,107,46,524.1983867999807,,,,,,,,,523.9004218999762,524.1983867999807,524.1983867999807,524.1983867999807,524.1983867999807,524.2743355999992,524.2743355999992,525.1919256999972,m,1,0.9854706000187434,None,1.419939979370899,525.1927353999927,525.2077055999835,527.4281539999938,526.6083285999775,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,consistent,34,green,green,word,m,800,2000,108,49,1,m,1,0.8176188000070397,None,1,49,108,33,527.4281539999938,,,,,,,,,527.0321588999941,527.4281539999938,527.4281539999938,527.4281539999938,527.4281539999938,527.4313407999871,527.4313407999871,528.2588163999899,m,1,0.8176188000070397,None,3.411202014365015,528.2596189999895,528.2745885999757,532.4653405999998,531.6591310999938,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
test,inconsistent,39,red,yellow,word,z,800,2000,109,50,1,z,1,0.899446600000374,None,1,50,109,38,532.4653405999998,,,,,,,,,532.1662186999747,532.4653405999998,532.4653405999998,532.4653405999998,532.4653405999998,532.468341699976,532.468341699976,533.3764187999768,z,1,0.899446600000374,None,1.9784890260731833,533.3772409999801,533.3922182999959,535.8986020999728,535.3427235999843,,,,,Shuai,001,2025-03-10_21h05.36.509,stroop,2024.2.4,60.118553784455635,2025-03-10 21h05.51.201030 -0700,
