36.0305 	EXP 	dot_fixation: autoDraw = True
40.6820 	EXP 	window1: backgroundImage = ''
40.6821 	EXP 	window1: backgroundFit = 'none'
40.6821 	EXP 	window1: units = 'height'
40.6824 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'type': 'test', 'condition1': 'inconsistent', 'trialNo': 21, 'stim1': 'black', 'textColor': 'yellow', 'stimFormat': 'word', 'key': 'z', 'ITI': 800, 'presTime': 2000, 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
41.0517 	EXP 	window1: backgroundImage = ''
41.0518 	EXP 	window1: backgroundFit = 'none'
41.2584 	INFO 	Keyboard events cleared
41.2582 	EXP 	dot_fixation: autoDraw = False
41.2582 	EXP 	dot_fixation: autoDraw = False
41.2582 	EXP 	text_stroop: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
41.2582 	EXP 	text_stroop: height = 0.1
41.2582 	EXP 	text_stroop: height = 0.1
41.2582 	EXP 	text_stroop: height = 0.1
41.2582 	EXP 	text_stroop: height = 0.1
41.2582 	EXP 	text_stroop: height = 0.1
41.2582 	EXP 	text_stroop: height = 0.1
41.2582 	EXP 	text_stroop: text = 'black'
41.2582 	EXP 	randomImage: autoDraw = True
41.2582 	EXP 	randomImage: autoDraw = False
41.2582 	EXP 	text_stroop: autoDraw = True
41.3813 	EXP 	dot: autoDraw = True
41.3813 	EXP 	text_stroop: autoDraw = False
41.9156 	EXP 	window1: backgroundImage = ''
41.9157 	EXP 	window1: backgroundFit = 'none'
41.9157 	EXP 	window1: units = 'height'
41.9163 	EXP 	window1: backgroundImage = ''
41.9163 	EXP 	window1: backgroundFit = 'none'
41.9177 	DATA 	Keypress: z
41.9312 	EXP 	randomImage: autoDraw = False
41.9312 	EXP 	dot: autoDraw = False
41.9312 	EXP 	text_stroop: autoDraw = False
41.9312 	EXP 	dot_fixation: autoDraw = True
43.1826 	EXP 	window1: backgroundImage = ''
43.1827 	EXP 	window1: backgroundFit = 'none'
43.1827 	EXP 	window1: units = 'height'
43.1831 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'type': 'test', 'condition1': 'inconsistent', 'trialNo': 52, 'stim1': 'red', 'textColor': 'green', 'stimFormat': 'word', 'key': 'z', 'ITI': 800, 'presTime': 2000, 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
43.5030 	EXP 	window1: backgroundImage = ''
43.5030 	EXP 	window1: backgroundFit = 'none'
43.8020 	INFO 	Keyboard events cleared
43.8019 	EXP 	dot_fixation: autoDraw = False
43.8019 	EXP 	dot_fixation: autoDraw = False
43.8019 	EXP 	text_stroop: foreColor = <psychopy.colors.Color: green, alpha=1.0>
43.8019 	EXP 	text_stroop: height = 0.1
43.8019 	EXP 	text_stroop: height = 0.1
43.8019 	EXP 	text_stroop: height = 0.1
43.8019 	EXP 	text_stroop: height = 0.1
43.8019 	EXP 	text_stroop: height = 0.1
43.8019 	EXP 	text_stroop: height = 0.1
43.8019 	EXP 	text_stroop: text = 'red'
43.8019 	EXP 	randomImage: autoDraw = True
43.8019 	EXP 	randomImage: autoDraw = False
43.8019 	EXP 	text_stroop: autoDraw = True
43.8982 	EXP 	dot: autoDraw = True
43.8982 	EXP 	text_stroop: autoDraw = False
44.4493 	EXP 	window1: backgroundImage = ''
44.4493 	EXP 	window1: backgroundFit = 'none'
44.4494 	EXP 	window1: units = 'height'
44.4500 	EXP 	window1: backgroundImage = ''
44.4500 	EXP 	window1: backgroundFit = 'none'
44.4516 	DATA 	Keypress: z
44.4648 	EXP 	randomImage: autoDraw = False
44.4648 	EXP 	dot: autoDraw = False
44.4648 	EXP 	text_stroop: autoDraw = False
44.4648 	EXP 	dot_fixation: autoDraw = True
49.5997 	EXP 	window1: backgroundImage = ''
49.5998 	EXP 	window1: backgroundFit = 'none'
49.5998 	EXP 	window1: units = 'height'
