type,condition1,trialNo,stim1,textColor,stimFormat,key,ITI,presTime,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,stroop.thisRepN,stroop.thisTrialN,stroop.thisN,stroop.thisIndex,thisRow.t,notes,welcome.started,text_welcome.started,press_space.started,welcome.stopped,press_space.keys,press_space.rt,press_space.duration,trial.started,key_resp.started,randomImage.started,randomImage.stopped,text_stroop.started,dot.started,text_stroop.stopped,trial.stopped,stroop.key_resp.keys,stroop.key_resp.corr,stroop.key_resp.rt,stroop.key_resp.duration,time_fixation,fixation.started,dot_fixation.started,dot_fixation.stopped,fixation.stopped,dot.stopped,thanks.started,thank_you.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
test,inconsistent,50,yellow,green,word,z,800,2000,63,4,1,z,1,0.7459638000000268,None,1,4,63,49,316.26960079999844,,,,,,,,,316.0112114000003,316.26960079999844,316.26960079999844,316.26960079999844,316.26960079999844,316.4082253999986,316.4082253999986,317.0252661000013,z,1,0.7459638000000268,None,2.29794459509313,317.02602449999904,317.0416550000009,319.988440000001,319.30909690000044,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,consistent,46,yellow,yellow,word,m,800,2000,64,5,1,m,1,0.5460559999992256,None,1,5,64,45,319.988440000001,,,,,,,,,319.58529400000043,319.988440000001,319.988440000001,319.988440000001,319.988440000001,319.99502719999873,319.99502719999873,320.54270729999917,m,1,0.5460559999992256,None,1.8741148723661936,320.54357789999995,320.5584869000013,323.1820982999998,322.40907119999974,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,consistent,34,green,green,word,m,800,2000,65,6,1,m,1,0.6146826000003784,None,1,6,65,33,323.1820982999998,,,,,,,,,322.87986589999855,323.1820982999998,323.1820982999998,323.1820982999998,323.1820982999998,323.18543919999865,323.18543919999865,323.80965450000076,m,1,0.6146826000003784,None,3.355073934281008,323.8105590999985,323.8254256,327.89760620000015,327.1596000999998,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,consistent,1,red,red,word,m,800,2000,66,7,1,m,1,0.6272704000002705,None,1,7,66,0,327.89760620000015,,,,,,,,,327.4967809000009,327.89760620000015,327.89760620000015,327.89760620000015,327.89760620000015,327.90052320000177,327.90052320000177,328.5266964000002,m,1,0.6272704000002705,None,5.8899146572720635,328.52743980000014,328.542433300001,335.1610771000014,334.41073329999927,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,26,green,yellow,word,z,800,2000,67,8,1,z,1,0.5284036999983073,None,1,8,67,25,335.1610771000014,,,,,,,,,334.86013939999975,335.1610771000014,335.1610771000014,335.1610771000014,335.1610771000014,335.1642180000017,335.1642180000017,335.69409019999875,z,1,0.5284036999983073,None,4.3304569141615765,335.69489890000114,335.70985819999987,340.4769746999991,340.0106659000012,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,5,orange,blue,word,z,800,2000,68,9,1,z,1,0.7489298999971652,None,1,9,68,4,340.4769746999991,,,,,,,,,340.3759304999985,340.4769746999991,340.4769746999991,,340.4769746999991,340.7108646000015,340.7108646000015,341.22832570000173,z,1,0.7489298999971652,None,3.743749555170033,341.2291796999998,341.24368740000136,345.47804520000136,344.96196730000156,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,consistent,41,green,green,word,m,800,2000,69,10,1,m,1,0.6217663000024913,None,1,10,69,40,345.47804520000136,,,,,,,,,345.3142896999998,345.47804520000136,345.47804520000136,345.47804520000136,345.47804520000136,345.67764779999925,345.67764779999925,346.1120422999993,m,1,0.6217663000024913,None,5.020353160593474,346.1129480999989,346.1275945000016,351.6473760000008,351.1285124999995,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,29,green,blue,word,z,800,2000,70,11,1,z,1,0.7283004999990226,None,1,11,70,28,351.6473760000008,,,,,,,,,351.3849166,351.6473760000008,351.6473760000008,351.6473760000008,351.6473760000008,351.8451055000005,351.8451055000005,352.37918770000033,z,1,0.7283004999990226,None,5.722967399951496,352.37997290000203,352.3952019999997,358.7811404999993,358.09626410000055,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,consistent,51,red,red,word,m,800,2000,71,12,1,m,1,0.4821735000004992,None,1,12,71,50,358.7811404999993,,,,,,,,,358.38406810000015,358.7811404999993,358.7811404999993,358.7811404999993,358.7811404999993,358.7843514999986,358.7843514999986,359.2798296000001,m,1,0.4821735000004992,None,4.323648348679973,359.2806006999999,359.2958675000009,364.2037186999987,363.59687080000003,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,39,red,yellow,word,z,800,2000,72,13,1,z,1,0.5126648999976169,None,1,13,72,38,364.2037186999987,,,,,,,,,364.10144950000176,364.2037186999987,364.2037186999987,,364.2037186999987,364.3132957000016,364.3132957000016,364.7305048999988,z,1,0.5126648999976169,None,5.399204233045008,364.73143020000134,364.74644400000034,370.6359515000004,370.1140341999999,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,42,green,yellow,word,z,800,2000,73,14,1,z,1,0.5817381000015303,None,1,14,73,41,370.6359515000004,,,,,,,,,370.4911264000002,370.6359515000004,370.6359515000004,370.6359515000004,370.6359515000004,370.8297577000012,370.8297577000012,371.2308671999999,z,1,0.5817381000015303,None,4.814390213947824,371.2316562999986,371.246972500001,376.3965027000013,376.0312348000007,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,14,yellow,blue,word,z,800,2000,74,15,1,z,1,0.5996715000001132,None,1,15,74,13,376.3965027000013,,,,,,,,,376.24980850000065,376.3965027000013,376.3965027000013,376.3965027000013,376.3965027000013,376.7472677000005,376.7472677000005,376.9978818999989,z,1,0.5996715000001132,None,5.992311418951058,376.9987245000011,377.0139440999992,383.3426948000015,382.9818636000018,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,13,purple,red,word,z,800,2000,75,16,1,z,1,0.4960707000027469,None,1,16,75,12,383.3426948000015,,,,,,,,,383.1959260000003,383.3426948000015,383.3426948000015,383.3426948000015,383.3426948000015,383.6981569999989,383.6981569999989,383.8490328000007,z,1,0.4960707000027469,None,5.6038281530591805,383.84977380000055,383.86451339999985,389.7091704000013,389.4492448000019,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,16,red,green,word,z,800,2000,76,17,1,z,1,0.6126245000014023,None,1,17,76,15,389.7091704000013,,,,,,,,,389.6775052000012,389.7091704000013,389.7091704000013,,389.7091704000013,390.165927500002,390.165927500002,390.33321910000086,z,1,0.6126245000014023,None,5.990420580549113,390.33427609999853,390.34882669999934,396.85632049999913,396.3165098999998,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,consistent,18,red,red,word,m,800,2000,77,18,1,m,1,0.5109503000021505,None,1,18,77,17,396.85632049999913,,,,,,,,,396.55302930000107,396.85632049999913,396.85632049999913,396.85632049999913,396.85632049999913,397.0327376999994,397.0327376999994,397.3834749999987,m,1,0.5109503000021505,None,1.8136068060368777,397.3843455999995,397.39950769999996,399.8670419000009,399.18312589999914,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,10,green,yellow,word,z,800,2000,78,19,1,z,1,0.5077175000005809,None,1,19,78,9,399.8670419000009,,,,,,,,,399.5672029999987,399.8670419000009,399.8670419000009,399.8670419000009,399.8670419000009,399.87037280000004,399.87037280000004,400.38355669999873,z,1,0.5077175000005809,None,4.604452078618071,400.3843515000008,400.4001500000013,405.5296378999992,404.98371640000187,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,22,red,yellow,word,z,800,2000,79,20,1,z,1,0.5245799999975134,None,1,20,79,21,405.5296378999992,,,,,,,,,405.2963013000008,405.5296378999992,405.5296378999992,405.5296378999992,405.5296378999992,405.6834624000003,405.6834624000003,406.06797500000175,z,1,0.5245799999975134,None,4.371013592528857,406.0687935999995,406.0834906000018,410.96223380000083,410.4345691000017,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,33,yellow,green,word,z,800,2000,80,21,1,z,1,0.5073357999972359,None,1,21,80,32,410.96223380000083,,,,,,,,,410.7439105000012,410.96223380000083,410.96223380000083,410.96223380000083,410.96223380000083,411.1509127999998,411.1509127999998,411.4852862000007,z,1,0.5073357999972359,None,1.345816082973458,411.4862257999994,411.5009835000019,413.35250910000104,412.81790080000064,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,consistent,28,yellow,yellow,word,m,800,2000,81,22,1,z,0,0.6092999000029522,None,1,22,81,27,413.35250910000104,,,,,,,,,413.1160821000012,413.35250910000104,413.35250910000104,413.35250910000104,413.35250910000104,413.5176981000004,413.5176981000004,413.9684852999999,z,0,0.6092999000029522,None,4.545712539212854,413.96922410000116,413.9844069999999,419.14871810000113,418.502015500002,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,58,yellow,red,word,z,800,2000,82,23,1,z,1,0.6115432000005967,None,1,23,82,57,419.14871810000113,,,,,,,,,418.84348460000183,419.14871810000113,419.14871810000113,419.14871810000113,419.14871810000113,419.2184367000009,419.2184367000009,419.7688519000003,z,1,0.6115432000005967,None,1.1866192750334812,419.7697241999995,419.78520280000157,421.48706609999863,420.95219649999854,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,59,yellow,green,word,z,800,2000,83,24,1,z,1,0.5942035000007309,None,1,24,83,58,421.48706609999863,,,,,,,,,421.2654819999989,421.48706609999863,421.48706609999863,421.48706609999863,421.48706609999863,421.6682776000016,421.6682776000016,422.08548489999885,z,1,0.5942035000007309,None,3.046579660566601,422.0860371999988,422.10181720000037,425.651868500001,425.1188905000017,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,consistent,40,yellow,yellow,word,m,800,2000,84,25,1,m,1,0.7206474000013259,None,1,25,84,39,425.651868500001,,,,,,,,,425.34758090000105,425.651868500001,425.651868500001,425.651868500001,425.651868500001,425.8187171999998,425.8187171999998,426.3862233,m,1,0.7206474000013259,None,1.9005655849599532,426.38694380000015,426.40211310000086,428.9585926,428.286450399999,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,15,yellow,red,word,z,800,2000,85,26,1,z,1,0.5256453000001784,None,1,26,85,14,428.9585926,,,,,,,,,428.65579979999893,428.9585926,428.9585926,428.9585926,428.9585926,429.00232210000104,429.00232210000104,429.4867177999986,z,1,0.5256453000001784,None,5.465938612301933,429.4876336999987,429.5023661000014,435.6774570999987,434.93699729999935,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,24,blue,green,word,z,800,2000,86,27,1,z,1,0.6335436000008485,None,1,27,86,23,435.6774570999987,,,,,,,,,435.27818470000057,435.6774570999987,435.6774570999987,435.6774570999987,435.6774570999987,435.6807243000003,435.6807243000003,436.3205065000002,z,1,0.6335436000008485,None,5.924289014569143,436.3213227000015,436.33670229999916,442.74708770000143,442.237821499999,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,consistent,43,green,green,word,m,800,2000,87,28,1,z,0,0.4881870999997773,None,1,28,87,42,442.74708770000143,,,,,,,,,442.64941439999893,442.74708770000143,442.74708770000143,,442.74708770000143,442.9542580999987,442.9542580999987,443.2382351000015,z,0,0.4881870999997773,None,1.8083065657854571,443.23921749999863,443.2544290000005,445.65014900000097,445.03808339999887,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,consistent,35,red,red,word,m,800,2000,88,29,1,m,1,0.6106118999996397,None,1,29,88,34,445.65014900000097,,,,,,,,,445.35227250000025,445.65014900000097,445.65014900000097,445.65014900000097,445.65014900000097,445.7376199999999,445.7376199999999,446.2718074000004,m,1,0.6106118999996397,None,5.678199162914753,446.27260979999846,446.2875028000017,452.5902142999985,451.9386091000015,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,11,green,red,word,z,800,2000,89,30,1,z,1,0.6043806000016048,None,1,30,89,10,452.5902142999985,,,,,,,,,452.29493060000095,452.5902142999985,452.5902142999985,452.5902142999985,452.5902142999985,452.63821520000056,452.63821520000056,453.20580690000133,z,1,0.6043806000016048,None,2.447970565147317,453.20655629999965,453.22176989999934,456.30847070000164,455.6391447999995,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,8,black,yellow,word,z,800,2000,90,31,1,z,1,0.6602706000012404,None,1,31,90,7,456.30847070000164,,,,,,,,,456.0100127000005,456.30847070000164,456.30847070000164,456.30847070000164,456.30847070000164,456.3553213999985,456.3553213999985,456.97284220000074,z,1,0.6602706000012404,None,5.261676184987735,456.9738733999984,456.9885785000006,462.84719229999973,462.2231494000007,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,consistent,57,yellow,yellow,word,m,800,2000,91,32,1,m,1,0.733290099997248,None,1,32,91,56,462.84719229999973,,,,,,,,,462.54840930000137,462.84719229999973,462.84719229999973,462.84719229999973,462.84719229999973,462.93922400000156,462.93922400000156,463.5899270000009,m,1,0.733290099997248,None,2.4978628653380976,463.590734100002,463.6060189999989,466.5091431000001,466.0733349000002,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,4,red,green,word,z,800,2000,92,33,1,z,1,0.6381586999996216,None,1,33,92,3,466.5091431000001,,,,,,,,,466.4086505999985,466.5091431000001,466.5091431000001,,466.5091431000001,466.773075000001,466.773075000001,467.1568963999998,z,1,0.6381586999996216,None,1.3559840110151185,467.1575739,467.1730759999991,469.21245550000094,468.50680999999895,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,6,red,yellow,word,z,800,2000,93,34,1,None,0,,,1,34,93,5,469.21245550000094,,,,,,,,,468.9101922000009,469.21245550000094,469.21245550000094,469.21245550000094,469.21245550000094,469.2157197999986,469.2157197999986,473.4909327999994,None,0,,,3.897098603054676,473.49186349999945,473.5072489999984,478.07590770000024,477.37458759999936,473.5072489999984,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,consistent,49,yellow,yellow,word,m,800,2000,94,35,1,m,1,0.7040849000004528,None,1,35,94,48,478.07590770000024,,,,,,,,,477.77854149999985,478.07590770000024,478.07590770000024,478.07590770000024,478.07590770000024,478.07897270000103,478.07897270000103,478.7914587999985,m,1,0.7040849000004528,None,2.655158904753946,478.79216710000037,478.8073516000004,482.0984754000019,481.44151749999946,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,consistent,54,green,green,word,m,800,2000,95,36,1,m,1,0.7382336000009673,None,1,36,95,53,482.0984754000019,,,,,,,,,481.8019447000006,482.0984754000019,482.0984754000019,482.0984754000019,482.0984754000019,482.15781830000196,482.15781830000196,482.8419271999992,m,1,0.7382336000009673,None,3.6716024586296223,482.8427410000004,482.8581645000013,487.05253820000144,486.5086335999986,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,21,black,yellow,word,z,800,2000,96,37,1,z,1,0.5414223999978276,None,1,37,96,20,487.05253820000144,,,,,,,,,486.8313057999985,487.05253820000144,487.05253820000144,487.05253820000144,487.05253820000144,487.20840970000063,487.20840970000063,487.60926069999914,z,1,0.5414223999978276,None,2.486876400186895,487.61006089999864,487.62488080000185,490.54179020000083,490.09244240000044,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,52,red,green,word,z,800,2000,97,38,1,z,1,0.6450154000012844,None,1,38,97,51,490.54179020000083,,,,,,,,,490.32092209999973,490.54179020000083,490.54179020000083,490.54179020000083,490.54179020000083,490.8085981000004,490.8085981000004,491.19291050000174,z,1,0.6450154000012844,None,1.086175105219246,491.1937136000015,491.20879480000076,492.842681099999,492.2759650000007,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,consistent,23,green,green,word,m,800,2000,98,39,1,m,1,0.6178482000032091,None,1,39,98,22,492.842681099999,,,,,,,,,492.538964899999,492.842681099999,492.842681099999,492.842681099999,492.842681099999,492.99195319999853,492.99195319999853,493.47599510000146,m,1,0.6178482000032091,None,2.2860967602370748,493.47712669999964,493.49219770000127,496.28965009999956,495.759690400002,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,30,blue,red,word,z,800,2000,99,40,1,z,1,0.5015708999999333,None,1,40,99,29,496.28965009999956,,,,,,,,,496.0644968000015,496.28965009999956,496.28965009999956,496.28965009999956,496.28965009999956,496.47585919999983,496.47585919999983,496.7931712999998,z,1,0.5015708999999333,None,4.333436542634918,496.793959300001,496.8090622999989,501.6484612999993,501.1261851999989,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,37,red,green,word,z,800,2000,100,41,1,z,1,0.6536754999979166,None,1,41,100,36,501.6484612999993,,,,,,,,,501.3527617,501.6484612999993,501.6484612999993,501.6484612999993,501.6484612999993,501.82643969999845,501.82643969999845,502.3103144000015,z,1,0.6536754999979166,None,2.9754871404528265,502.31104649999907,502.3264903999989,505.75821500000166,505.2772933999986,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,consistent,7,green,green,word,m,800,2000,101,42,1,m,1,0.7604162000025099,None,1,42,101,6,505.75821500000166,,,,,,,,,505.6584451999988,505.75821500000166,505.75821500000166,,505.75821500000166,505.99375130000044,505.99375130000044,506.5279014000007,m,1,0.7604162000025099,None,3.7969499537154565,506.528704700002,506.54357159999927,510.92922330000147,510.311011400001,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,17,yellow,green,word,z,800,2000,102,43,1,z,1,0.5431317000002309,None,1,43,102,16,510.92922330000147,,,,,,,,,510.6985452000008,510.92922330000147,510.92922330000147,510.92922330000147,510.92922330000147,511.02744950000124,511.02744950000124,511.4780815999984,z,1,0.5431317000002309,None,2.8957458782434795,511.47906299999886,511.4940572000014,514.9495907000019,514.3614992000003,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,consistent,36,red,red,word,m,800,2000,103,44,1,m,1,0.47549870000148076,None,1,44,103,35,514.9495907000019,,,,,,,,,514.6499605999998,514.9495907000019,514.9495907000019,514.9495907000019,514.9495907000019,515.0611414000014,515.0611414000014,515.4286229999998,m,1,0.47549870000148076,None,1.1242888714024526,515.4293182000001,515.4444891999992,517.1142585000016,516.5449948999994,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,27,green,red,word,z,800,2000,104,45,1,z,1,0.6170141999973566,None,1,45,104,26,517.1142585000016,,,,,,,,,516.8917895000013,517.1142585000016,517.1142585000016,517.1142585000016,517.1142585000016,517.2443830000011,517.2443830000011,517.7453523000004,z,1,0.6170141999973566,None,4.891072193028804,517.7463013999986,517.7613147000011,523.0508730000001,522.6292087000002,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,2,yellow,green,word,z,800,2000,105,46,1,z,1,0.6783060000016121,None,1,46,105,1,523.0508730000001,,,,,,,,,522.8221883000006,523.0508730000001,523.0508730000001,523.0508730000001,523.0508730000001,523.3453984000007,523.3453984000007,523.7460773999992,z,1,0.6783060000016121,None,4.893475725159005,523.7468869000004,523.7619239999985,529.1015044999986,528.6290724999999,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,32,orange,green,word,z,800,2000,106,47,1,z,1,0.5236010999979044,None,1,47,106,31,529.1015044999986,,,,,,,,,528.8698808000008,529.1015044999986,529.1015044999986,529.1015044999986,529.1015044999986,529.3290995999996,529.3290995999996,529.6300780999991,z,1,0.5236010999979044,None,5.5890743359584105,529.6312608000007,529.6458948,535.7798172000003,535.2135587000012,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,19,green,red,word,z,800,2000,107,48,1,z,1,0.5993434000010893,None,1,48,107,18,535.7798172000003,,,,,,,,,535.5247010999992,535.7798172000003,535.7798172000003,535.7798172000003,535.7798172000003,535.9301249000018,535.9301249000018,536.3804902000011,z,1,0.5993434000010893,None,1.9842790033659425,536.3812290999995,536.3964403999998,538.7473062999998,538.3638113999987,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,31,yellow,red,word,z,800,2000,108,49,1,z,1,0.6685203999986697,None,1,49,108,30,538.7473062999998,,,,,,,,,538.7121317000019,538.7473062999998,538.7473062999998,,538.7473062999998,539.0636202999995,539.0636202999995,539.4312324999992,z,1,0.6685203999986697,None,1.1196572023252145,539.4321783000014,539.4466838000008,541.1232153000019,540.5472456999996,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,20,red,green,word,z,800,2000,109,50,1,z,1,0.5527629000025627,None,1,50,109,19,541.1232153000019,,,,,,,,,540.8264602999989,541.1232153000019,541.1232153000019,541.1232153000019,541.1232153000019,541.2471111999985,541.2471111999985,541.6811515000009,z,1,0.5527629000025627,None,2.5091895118166225,541.6818859999985,541.6973044000006,544.8172311999988,544.1808353999986,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,consistent,45,red,red,word,m,800,2000,110,51,1,m,1,0.6117334000009578,None,1,51,110,44,544.8172311999988,,,,,,,,,544.5138172000006,544.8172311999988,544.8172311999988,544.8172311999988,544.8172311999988,544.8806490999996,544.8806490999996,545.4311626000017,m,1,0.6117334000009578,None,4.058450742248028,545.4320417000017,545.4475048999993,550.0248763000018,549.481453299999,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,9,red,blue,word,z,800,2000,111,52,1,z,1,0.5288361000020814,None,1,52,111,8,550.0248763000018,,,,,,,,,549.8550575000008,550.0248763000018,550.0248763000018,550.0248763000018,550.0248763000018,550.1810642000019,550.1810642000019,550.5653977000002,z,1,0.5288361000020814,None,3.4692509713942035,550.5663977000004,550.5810691000006,554.497379299999,554.0318415000002,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,consistent,47,blue,blue,word,m,800,2000,112,53,1,m,1,0.6983306999973138,None,1,53,112,46,554.497379299999,,,,,,,,,554.2765639999998,554.497379299999,554.497379299999,554.497379299999,554.497379299999,554.7483261000016,554.7483261000016,555.1988240999999,m,1,0.6983306999973138,None,4.051346312698858,555.1997160999999,555.2147738999993,559.8561680999992,559.2493403000008,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,48,yellow,red,word,z,800,2000,113,54,1,z,1,0.551255400001537,None,1,54,113,47,559.8561680999992,,,,,,,,,559.5611930999985,559.8561680999992,559.8561680999992,559.8561680999992,559.8561680999992,559.9656968000018,559.9656968000018,560.4164516000019,z,1,0.551255400001537,None,2.1685402785739534,560.4171564999997,560.4320641000013,563.2653274000004,562.5821628000012,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,56,green,red,word,z,800,2000,114,55,1,z,1,0.6298501999990549,None,1,55,114,55,563.2653274000004,,,,,,,,,562.9674281000007,563.2653274000004,563.2653274000004,563.2653274000004,563.2653274000004,563.268314500001,563.268314500001,563.8998797999993,z,1,0.6298501999990549,None,3.539313923859064,563.9006754000002,563.9160765999986,568.0424482000017,567.4331071999986,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,consistent,12,yellow,yellow,word,m,800,2000,115,56,1,m,1,0.813380399999005,None,1,56,115,11,568.0424482000017,,,,,,,,,567.7847264000011,568.0424482000017,568.0424482000017,568.0424482000017,568.0424482000017,568.1493144999986,568.1493144999986,568.867184499999,m,1,0.813380399999005,None,3.2816970469252995,568.868022900002,568.8830237000002,572.6546129999988,572.1338232000016,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,53,red,yellow,word,z,800,2000,116,57,1,z,1,0.47965149999799905,None,1,57,116,52,572.6546129999988,,,,,,,,,572.4376631999985,572.6546129999988,572.6546129999988,572.6546129999988,572.6546129999988,572.8503993000013,572.8503993000013,573.1508462999991,z,1,0.47965149999799905,None,5.058274449552122,573.1519516000008,573.1668424999989,578.7771146000014,578.2010104000001,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
