type,condition1,trialNo,stim1,textColor,stimFormat,key,ITI,presTime,thisN,thisTrialN,thisRepN,press.keys,press.corr,press.rt,press.duration,stroop.thisRepN,stroop.thisTrialN,stroop.thisN,stroop.thisIndex,thisRow.t,notes,welcome.started,press_space.started,text_welcome.started,welcome.stopped,press_space.keys,press_space.rt,press_space.duration,trial.started,press.started,text_stroop.started,sound_1.started,dot.started,text_stroop.stopped,trial.stopped,stroop.press.keys,stroop.press.corr,stroop.press.rt,stroop.press.duration,time_fixation,fixation.started,dot_fixation.started,dot_fixation.stopped,fixation.stopped,thanks.started,thank_you.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
test,inconsistent,30,blue,red,word,z,800,2000,47,47,0,z,1,0.5030454000007012,None,0,47,47,29,209.82227319999947,,,,,,,,,209.81561599999986,209.82227319999947,209.82227319999947,0.021907700000156183,210.0092528999994,210.0092528999994,210.32856100000208,z,1,0.5030454000007012,None,2.3011362758134224,210.32929280000099,210.3426373000002,212.66558240000086,212.627625000001,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,consistent,40,yellow,yellow,word,m,800,2000,48,48,0,m,1,0.5428214999992633,None,0,48,48,39,212.66558240000086,,,,,,,,,212.65797310000198,212.66558240000086,212.66558240000086,0.030512900000758236,212.84302150000076,212.84302150000076,213.21217030000116,m,1,0.5428214999992633,None,3.051030266462588,213.21320630000264,213.22624930000165,216.30634940000164,216.26111570000285,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,consistent,54,green,green,word,m,800,2000,49,49,0,m,1,0.6382140000023355,None,0,49,49,53,216.30634940000164,,,,,,,,,216.29974010000296,216.30634940000164,216.30634940000164,0.038519099998666206,216.47654669999974,216.47654669999974,216.96194150000156,m,1,0.6382140000023355,None,5.784971002313069,216.9627513000014,216.97680260000197,222.80271030000222,222.7450024000027,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,inconsistent,55,green,yellow,word,z,800,2000,50,50,0,z,1,0.7344302999990759,None,0,50,50,54,222.80271030000222,,,,,,,,,222.79676670000117,222.80271030000222,222.80271030000222,0.051749099999142345,222.96070429999963,222.96070429999963,223.54640520000248,z,1,0.7344302999990759,None,5.943042214504397,223.54727370000182,223.5604475,229.50675740000224,229.47918969999955,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,inconsistent,24,blue,green,word,z,800,2000,51,51,0,z,1,0.6100162000002456,None,0,51,51,23,229.50675740000224,,,,,,,,,229.50030210000114,229.50675740000224,229.50675740000224,0.021273600003041793,229.69480100000146,229.69480100000146,230.13024820000282,z,1,0.6100162000002456,None,2.4620811823921454,230.1308925000012,230.14473139999973,232.6075966999997,232.5793717000015,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,inconsistent,6,red,yellow,word,z,800,2000,52,52,0,z,1,0.6154937999999675,None,0,52,52,5,232.6075966999997,,,,,,,,,232.6010047000018,232.6075966999997,232.6075966999997,0.021714100003009662,232.7949953999996,232.7949953999996,233.23077589999957,z,1,0.6154937999999675,None,1.825478826754256,233.23154559999966,233.2451512000007,235.07517870000083,235.04635680000138,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,inconsistent,15,yellow,red,word,z,800,2000,53,53,0,z,1,0.5058810000009544,None,0,53,53,14,235.07517870000083,,,,,,,,,235.06779190000088,235.07517870000083,235.07517870000083,0.021636600002238993,235.26164000000063,235.26164000000063,235.59722460000194,z,1,0.5058810000009544,None,4.928202895446211,235.5978971000004,235.6117935000002,240.53993730000002,240.51340999999957,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,consistent,36,red,red,word,m,800,2000,54,54,0,m,1,0.6618879999987257,None,0,54,54,35,240.53993730000002,,,,,,,,,240.53335540000262,240.53993730000002,240.53993730000002,0.020193500000459608,240.72910790000242,240.72910790000242,241.2142085000014,m,1,0.6618879999987257,None,4.729773938093738,241.21499519999998,241.229057200002,245.9535348999998,245.93087220000234,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,consistent,35,red,red,word,m,800,2000,55,55,0,m,1,0.5760372000004281,None,0,55,55,34,245.9535348999998,,,,,,,,,245.94747460000144,245.9535348999998,245.9535348999998,0.016709899999113986,246.1461659000015,246.1461659000015,246.53286740000112,m,1,0.5760372000004281,None,5.27652838466714,246.5338941000009,246.5462652999995,251.8339255000028,251.79795340000055,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,inconsistent,2,yellow,green,word,z,800,2000,56,56,0,z,1,0.5595593999969424,None,0,56,56,1,251.8339255000028,,,,,,,,,251.82741660000102,251.8339255000028,251.8339255000028,0.02938910000011674,252.0134629000022,252.0134629000022,252.39909100000295,z,1,0.5595593999969424,None,2.8179468812509105,252.39987370000017,252.41358730000138,255.24178820000088,255.21470090000003,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,inconsistent,16,red,green,word,z,800,2000,57,57,0,z,1,0.6072690000000875,None,0,57,57,15,255.24178820000088,,,,,,,,,255.23535300000003,255.24178820000088,255.24178820000088,0.020842300000367686,255.43068499999936,255.43068499999936,255.86584539999967,z,1,0.6072690000000875,None,1.6893424408818594,255.8665142000027,255.88050640000074,257.57775200000106,257.5484730999997,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,inconsistent,48,yellow,red,word,z,800,2000,58,58,0,z,1,0.6241010000012466,None,0,58,58,47,257.57775200000106,,,,,,,,,257.56964040000094,257.57775200000106,257.57775200000106,0.021490500002983026,257.7634801000022,257.7634801000022,258.2159216,z,1,0.6241010000012466,None,1.6134520216489419,258.21672150000086,258.2308112999999,259.84746200000154,259.8152258000009,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,inconsistent,32,orange,green,word,z,800,2000,59,0,1,z,1,0.6420944000019517,None,1,0,59,31,259.84746200000154,,,,,,,,,259.839123400001,259.84746200000154,259.84746200000154,0.02411500000016531,260.03091830000267,260.03091830000267,260.50013540000145,z,1,0.6420944000019517,None,1.3202253399130028,260.5009424000018,260.5142190000006,261.8642002000015,261.81570900000224,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,inconsistent,52,red,green,word,z,800,2000,60,1,1,z,1,0.6782775000028778,None,1,1,60,51,261.8642002000015,,,,,,,,,261.85831170000165,261.8642002000015,261.8642002000015,0.042274300001736265,262.0311145000014,262.0311145000014,262.5499251000001,z,1,0.6782775000028778,None,1.4442905734306601,262.5508402000014,262.5645058000009,264.0212747000005,263.9822579000029,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,inconsistent,55,green,yellow,word,z,800,2000,61,2,1,z,1,0.6763448999990942,None,1,2,61,54,264.0212747000005,,,,,,,,,264.01418390000254,264.0212747000005,264.0212747000005,0.031904499999654945,264.19801240000015,264.19801240000015,264.7007056000002,z,1,0.6763448999990942,None,4.291081979278497,264.70137690000047,264.71478410000054,269.00238850000096,268.98261320000165,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,consistent,41,green,green,word,m,800,2000,62,3,1,m,1,0.6479650999972364,None,1,3,62,40,269.00238850000096,,,,,,,,,268.9977217000014,269.00238850000096,269.00238850000096,0.014771900001505855,269.1985722000027,269.1985722000027,269.667338700001,m,1,0.6479650999972364,None,2.609830510939681,269.6680145999999,269.6819490000016,272.30539599999975,272.2675101999994,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,inconsistent,20,red,green,word,z,800,2000,63,4,1,z,1,0.5314911999994365,None,1,4,63,19,272.30539599999975,,,,,,,,,272.29887390000295,272.30539599999975,272.30539599999975,0.031326200001785764,272.4819165000008,272.4819165000008,272.8510361000008,z,1,0.5314911999994365,None,3.378282454900544,272.8517271000019,272.8658144000001,276.2451394000018,276.2170130000013,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,inconsistent,10,green,yellow,word,z,800,2000,64,5,1,z,1,0.5646995000024617,None,1,5,64,9,276.2451394000018,,,,,,,,,276.23980590000065,276.2451394000018,276.2451394000018,0.022817599998234073,276.43243350000193,276.43243350000193,276.81808079999973,z,1,0.5646995000024617,None,5.820005467512255,276.81884450000143,276.8324560000001,282.6610443999998,282.6340904000026,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,consistent,36,red,red,word,m,800,2000,65,6,1,m,1,0.8094703999995545,None,1,6,65,35,282.6610443999998,,,,,,,,,282.6545718000016,282.6610443999998,282.6610443999998,0.02062840000144206,282.84984030000123,282.84984030000123,283.4838888000013,m,1,0.8094703999995545,None,5.330207625012519,283.48440760000085,283.49954550000257,288.8393203000014,288.8018273000016,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,consistent,12,yellow,yellow,word,m,800,2000,66,7,1,m,1,0.5226312999984657,None,1,7,66,11,288.8393203000014,,,,,,,,,288.83207890000267,288.8393203000014,288.8393203000014,0.030293199997686315,289.0171943999994,289.0171943999994,289.36983730000065,m,1,0.5226312999984657,None,4.390710611402589,289.37053709999964,289.38362880000204,293.7820279000007,293.7521626000016,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,inconsistent,4,red,green,word,z,800,2000,67,8,1,z,1,0.5387401999978465,None,1,8,67,3,293.7820279000007,,,,,,,,,293.77534190000006,293.7820279000007,293.7820279000007,0.02310620000207564,293.96778760000234,293.96778760000234,294.33636820000174,z,1,0.5387401999978465,None,3.508127679033809,294.33731310000076,294.35113980000096,297.8679187000016,297.8358139000011,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,inconsistent,3,blue,red,word,z,800,2000,68,9,1,z,1,0.5823323000004166,None,1,9,68,2,297.8679187000016,,,,,,,,,297.8608005999995,297.8679187000016,297.8679187000016,0.025126799999270588,298.05147900000156,298.05147900000156,298.45396710000205,z,1,0.5823323000004166,None,3.792340626301107,298.4547926000014,298.4684038000014,302.27558520000093,302.2360210000006,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,inconsistent,42,green,yellow,word,z,800,2000,69,10,1,z,1,0.48973040000055335,None,1,10,69,41,302.27558520000093,,,,,,,,,302.2697862999994,302.27558520000093,302.27558520000093,0.03366489999825717,302.4517592000011,302.4517592000011,302.7708700000003,z,1,0.48973040000055335,None,3.36144799166617,302.77151140000205,302.784959800003,306.1525470000015,306.11991000000125,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,inconsistent,53,red,yellow,word,z,800,2000,70,11,1,z,1,0.5874650000005204,None,1,11,70,52,306.1525470000015,,,,,,,,,306.1458113000008,306.1525470000015,306.1525470000015,0.02608400000099209,306.3352006000023,306.3352006000023,306.7546958000021,z,1,0.5874650000005204,None,4.702553517526633,306.75541169999997,306.7688651000026,311.48375040000246,311.45402230000036,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,inconsistent,11,green,red,word,z,800,2000,71,12,1,z,1,0.5292967999994289,None,1,12,71,10,311.48375040000246,,,,,,,,,311.4767442000011,311.48375040000246,311.48375040000246,0.022840899997390807,311.66932240000096,311.66932240000096,312.02152710000155,z,1,0.5292967999994289,None,2.7190091890128265,312.02224820000265,312.03594350000276,314.77508020000096,314.7372319999995,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,inconsistent,25,red,blue,word,z,800,2000,72,13,1,z,1,0.6240364000004774,None,1,13,72,24,314.77508020000096,,,,,,,,,314.76845390000017,314.77508020000096,314.77508020000096,0.031040500001836335,314.9530482000009,314.9530482000009,315.4052842000019,z,1,0.6240364000004774,None,3.0170307543180126,315.40604840000015,315.4199202000018,318.44510210000226,318.4207153000025,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,inconsistent,29,green,blue,word,z,800,2000,73,14,1,z,1,0.6063460000004852,None,1,14,73,28,318.44510210000226,,,,,,,,,318.43928629999937,318.44510210000226,318.44510210000226,0.018756699999357807,318.6365977000023,318.6365977000023,319.05566100000215,z,1,0.6063460000004852,None,1.6307666428686782,319.0564109000006,319.0702822000021,320.7006982000021,320.6716130999994,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,inconsistent,6,red,yellow,word,z,800,2000,74,15,1,z,1,0.5977682000011555,None,1,15,74,5,320.7006982000021,,,,,,,,,320.69394640000246,320.7006982000021,320.7006982000021,0.022313500001473585,320.8868723000014,320.8868723000014,321.30573899999945,z,1,0.5977682000011555,None,1.932586622268602,321.30660960000023,321.32040960000086,323.26671850000275,323.23835210000107,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,consistent,38,blue,blue,word,m,800,2000,75,16,1,m,1,0.786137700000836,None,1,16,75,37,323.26671850000275,,,,,,,,,323.2602630000001,323.26671850000275,323.26671850000275,0.02190340000015567,323.4540758000003,323.4540758000003,324.05600179999965,m,1,0.786137700000836,None,2.7432311305283887,324.0566598000005,324.0705852000028,326.82151780000277,326.78885040000023,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,inconsistent,13,purple,red,word,z,800,2000,76,17,1,z,1,0.49726229999942007,None,1,17,76,12,326.82151780000277,,,,,,,,,326.8125736000002,326.82151780000277,326.82151780000277,0.024003299997275462,327.0041908000021,327.0041908000021,327.32294150000234,z,1,0.49726229999942007,None,5.9865544343944155,327.32368359999964,327.3373888999995,333.3435126000004,333.30603410000185,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,consistent,40,yellow,yellow,word,m,800,2000,77,18,1,z,0,0.498614500000258,None,1,18,77,39,333.3435126000004,,,,,,,,,333.3369711000014,333.3435126000004,333.3435126000004,0.03086500000063097,333.5215457000013,333.5215457000013,333.85706840000057,z,0,0.498614500000258,None,4.5092227167602275,333.85775320000175,333.87173050000274,338.3933923000004,338.35673250000036,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,consistent,18,red,red,word,m,800,2000,78,19,1,m,1,0.5818904000007024,None,1,19,78,17,338.3933923000004,,,,,,,,,338.3865942000011,338.3933923000004,338.3933923000004,0.030106499998510117,338.57225050000125,338.57225050000125,338.99062530000083,m,1,0.5818904000007024,None,5.4582707993144055,338.9913766000027,339.0054584000027,344.4736430000012,344.4396624000001,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,consistent,23,green,green,word,m,800,2000,79,20,1,m,1,0.5868319000001065,None,1,20,79,22,344.4736430000012,,,,,,,,,344.4690178000019,344.4736430000012,344.4736430000012,0.029316299998754403,344.65596110000115,344.65596110000115,345.07445160000134,m,1,0.5868319000001065,None,1.2000757860309754,345.0751067000019,345.08924079999997,346.3054521000013,346.2741308000004,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,consistent,28,yellow,yellow,word,m,800,2000,80,21,1,m,1,0.5198218999976234,None,1,21,80,27,346.3054521000013,,,,,,,,,346.2983419000011,346.3054521000013,346.3054521000013,0.024391399998421548,346.48919840000235,346.48919840000235,346.8413352000025,m,1,0.5198218999976234,None,1.3922599364977715,346.8419752000009,346.85605120000037,348.2627009000025,348.2241428000016,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,inconsistent,30,blue,red,word,z,800,2000,81,22,1,z,1,0.6247148999973433,None,1,22,81,29,348.2627009000025,,,,,,,,,348.2564181000016,348.2627009000025,348.2627009000025,0.03229970000029425,348.43962920000195,348.43962920000195,348.8916124000025,z,1,0.6247148999973433,None,2.966593957914085,348.8923840000025,348.90635100000145,351.89914730000237,351.85794910000186,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,inconsistent,39,red,yellow,word,z,800,2000,82,23,1,z,1,0.5743615999999747,None,1,23,82,38,351.89914730000237,,,,,,,,,351.89214100000027,351.89914730000237,351.89914730000237,0.03471779999745195,352.0733798000001,352.0733798000001,352.4760833,z,1,0.5743615999999747,None,1.8985772813650783,352.47695170000225,352.4899332999994,354.4100182000002,354.3748264999995,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,inconsistent,8,black,yellow,word,z,800,2000,83,24,1,z,1,0.5636124999982712,None,1,24,83,7,354.4100182000002,,,,,,,,,354.40334820000135,354.4100182000002,354.4100182000002,0.02858589999959804,354.5899759000022,354.5899759000022,354.97622500000216,z,1,0.5636124999982712,None,5.52834044286683,354.97725770000034,354.98999190000177,360.52416749999975,360.49168850000206,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,consistent,54,green,green,word,m,800,2000,84,25,1,m,1,0.5667514999986452,None,1,25,84,53,360.52416749999975,,,,,,,,,360.51670300000114,360.52416749999975,360.52416749999975,0.025333599998702994,360.7075698000008,360.7075698000008,361.0937219000007,m,1,0.5667514999986452,None,1.8998985944972877,361.0944928000026,361.10753770000156,363.03642150000087,362.9920015000025,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,inconsistent,2,yellow,green,word,z,800,2000,85,26,1,z,1,0.7536696999995911,None,1,26,85,1,363.03642150000087,,,,,,,,,363.0291193000012,363.03642150000087,363.03642150000087,0.0371344000013778,363.2080660000029,363.2080660000029,363.79329470000084,z,1,0.7536696999995911,None,5.729691590849693,363.7941009000024,363.8078495000009,369.5409978000025,369.5097026000003,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,consistent,35,red,red,word,m,800,2000,86,27,1,m,1,0.5563071999968088,None,1,27,86,34,369.5409978000025,,,,,,,,,369.5345957999998,369.5409978000025,369.5409978000025,0.025008799999341136,369.72507450000194,369.72507450000194,370.11062610000226,m,1,0.5563071999968088,None,2.0056249970321627,370.1115112000007,370.1254850000005,372.1466971000009,372.10989560000235,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,inconsistent,16,red,green,word,z,800,2000,87,28,1,z,1,0.5444800000004761,None,1,28,87,15,372.1466971000009,,,,,,,,,372.14082150000104,372.1466971000009,372.1466971000009,0.031026000000565546,372.32536009999967,372.32536009999967,372.69434080000065,z,1,0.5444800000004761,None,3.024280676991203,372.69514640000125,372.7087477000023,375.7396031999997,375.71015290000287,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,consistent,7,green,green,word,m,800,2000,88,29,1,m,1,0.6052279000032286,None,1,29,88,6,375.7396031999997,,,,,,,,,375.7323415999999,375.7396031999997,375.7396031999997,0.022476399997685803,375.92569410000215,375.92569410000215,376.3610021000022,m,1,0.6052279000032286,None,5.502866731986781,376.3617027,376.375674400002,381.8904758000026,381.86077900000237,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,consistent,46,yellow,yellow,word,m,800,2000,89,30,1,m,1,0.5854016000012052,None,1,30,89,45,381.8904758000026,,,,,,,,,381.88393519999954,381.8904758000026,381.8904758000026,0.023276199997781077,382.07630540000173,382.07630540000173,382.47885830000087,m,1,0.5854016000012052,None,1.9615243049169115,382.47953380000035,382.49295170000187,384.45564560000275,384.4276890000001,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,inconsistent,27,green,red,word,z,800,2000,90,31,1,z,1,0.8282550000003539,None,1,31,90,26,384.45564560000275,,,,,,,,,384.4483201000003,384.45564560000275,384.45564560000275,0.020907699999952456,384.6431298999996,384.6431298999996,385.2952471000026,z,1,0.8282550000003539,None,3.2358655617883767,385.2959980000014,385.30993450000096,388.55704590000096,388.5281780000005,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,inconsistent,21,black,yellow,word,z,800,2000,91,32,1,z,1,0.5074500000009721,None,1,32,91,20,388.55704590000096,,,,,,,,,388.54974270000093,388.55704590000096,388.55704590000096,0.021742299999459647,388.7434248999998,388.7434248999998,389.0787588000021,z,1,0.5074500000009721,None,4.225035477298501,389.0795047000029,389.09353740000006,393.32894990000204,393.2948725000024,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,inconsistent,5,orange,blue,word,z,800,2000,92,33,1,z,1,0.5073217999997723,None,1,33,92,4,393.32894990000204,,,,,,,,,393.3219269000001,393.32894990000204,393.32894990000204,0.02713930000027176,393.51078140000027,393.51078140000027,393.8464268000025,z,1,0.5073217999997723,None,2.470470117204577,393.84712560000116,393.86099789999935,396.3494752000006,396.3122022999996,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,inconsistent,31,yellow,red,word,z,800,2000,93,34,1,z,1,0.7036340000013297,None,1,34,93,30,396.3494752000006,,,,,,,,,396.3425214000017,396.3494752000006,396.3494752000006,0.030322899998282082,396.52790839999943,396.52790839999943,397.06306750000294,z,1,0.7036340000013297,None,1.935578178234286,397.0639138000006,397.07737819999966,399.02801940000063,398.99545170000056,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,consistent,51,red,red,word,m,800,2000,94,35,1,m,1,0.5627428000007058,None,1,35,94,50,399.02801940000063,,,,,,,,,399.02138750000086,399.02801940000063,399.02801940000063,0.0261571000010008,399.211436900001,399.211436900001,399.59638350000023,m,1,0.5627428000007058,None,1.51481808499244,399.5972206000006,399.6110821000002,401.1236244000029,401.0963255000024,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,consistent,43,green,green,word,m,800,2000,95,36,1,m,1,0.6335518999985652,None,1,36,95,42,401.1236244000029,,,,,,,,,401.1168233999997,401.1236244000029,401.1236244000029,0.020561400000588037,401.311476400002,401.311476400002,401.7646663000014,m,1,0.6335518999985652,None,3.2866457300580842,401.76543180000226,401.7785124000002,405.1225451999999,405.04594820000057,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,inconsistent,56,green,red,word,z,800,2000,96,37,1,z,1,0.6771258000007947,None,1,37,96,55,405.1225451999999,,,,,,,,,405.1165230000006,405.1225451999999,405.1225451999999,0.07019280000167782,405.2619618000026,405.2619618000026,405.8143931000013,z,1,0.6771258000007947,None,1.5352629606381087,405.8151260000013,405.8283665000017,407.37836360000074,407.34657549999974,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,inconsistent,15,yellow,red,word,z,800,2000,97,38,1,z,1,0.8713325999997323,None,1,38,97,14,407.37836360000074,,,,,,,,,407.3711121000015,407.37836360000074,407.37836360000074,0.024295700000948273,407.5623164999997,407.5623164999997,408.2645650000013,z,1,0.8713325999997323,None,5.971512686067385,408.26521160000266,408.2787074000007,414.25498960000186,414.2304038000002,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,consistent,45,red,red,word,m,800,2000,98,39,1,m,1,0.6165552999991633,None,1,39,98,44,414.25498960000186,,,,,,,,,414.24831260000065,414.25498960000186,414.25498960000186,0.01788999999916996,414.4460238000029,414.4460238000029,414.8812402000003,m,1,0.6165552999991633,None,3.556596651093956,414.88225520000196,414.8960952000016,418.46763959999953,418.4308314000009,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
test,inconsistent,48,yellow,red,word,z,800,2000,99,40,1,z,1,0.5056365000018559,None,1,40,99,47,418.46763959999953,,,,,,,,,418.4600022000013,418.46763959999953,418.46763959999953,0.029226400001789443,418.6467561999998,418.6467561999998,418.98206800000116,z,1,0.5056365000018559,None,3.016647454873668,418.982842100002,418.9968095000004,422.02239570000165,421.9980410999997,,,,Casey,001,2025-03-08_17h57.48.792,pleaseworkstroopcontrol,2024.2.4,60.07857075424197,2025-03-08 17h58.03.975243 -0800,
