type,condition1,trialNo,stim1,textColor,stimFormat,key,ITI,presTime,thisN,thisTrialN,thisRepN,press.keys,press.corr,press.rt,press.duration,stroop.thisRepN,stroop.thisTrialN,stroop.thisN,stroop.thisIndex,thisRow.t,notes,welcome.started,press_space.started,text_welcome.started,welcome.stopped,press_space.keys,fixation_control.started,dot_control.started,dot_control.stopped,fixation_control.stopped,trial.started,press.started,text_stroop.started,dot.started,text_stroop.stopped,dot.stopped,trial.stopped,stroop.press.keys,stroop.press.corr,time_fixation,fixation.started,dot_fixation.started,dot_fixation.stopped,fixation.stopped,stroop.press.rt,stroop.press.duration,thanks.started,thank_you.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
test,inconsistent,30,blue,red,word,z,800,2000,149,31,2,z,1,0.797915799979819,None,2,31,149,29,733.1654990999959,,,,,,,,,,,733.1513389999745,733.1654990999959,733.1654990999959,733.3652053999831,733.3652053999831,,733.967828599998,z,1,4.809720990659336,733.9686262999894,733.9819804999861,738.782550599979,738.767239799985,0.797915799979819,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,consistent,34,green,green,word,m,800,2000,150,32,2,m,1,0.8065895999898203,None,2,32,150,33,738.782550599979,,,,,,,,,,,738.7731953999901,738.782550599979,738.782550599979,738.9821531999914,738.9821531999914,,739.6017662999802,m,1,2.941273939899109,739.602452799998,739.6161581999913,742.5498202999879,742.5342095999804,0.8065895999898203,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,58,yellow,red,word,z,800,2000,151,33,2,z,1,0.6601354999875184,None,2,33,151,57,742.5498202999879,,,,,,,,,,,742.5414687999873,742.5498202999879,742.5498202999879,742.7497693999903,742.7497693999903,,743.2185546999972,z,1,4.997172261517907,743.2192483999825,743.2329929999833,748.2170171999896,748.201312499994,0.6601354999875184,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,50,yellow,green,word,z,800,2000,152,34,2,z,1,1.4478092000063043,None,2,34,152,49,748.2170171999896,,,,,,,,,,,748.2028991999978,748.2170171999896,748.2170171999896,748.4168352999841,748.4168352999841,,749.668856299977,z,1,2.6442700315328613,749.6697098999866,749.683489899995,752.3172880999919,752.3019119999954,1.4478092000063043,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,59,yellow,green,word,z,800,2000,153,35,2,z,1,0.6512240000010934,None,2,35,153,58,752.3172880999919,,,,,,,,,,,752.3036109999812,752.3172880999919,752.3172880999919,752.5173020999937,752.5173020999937,,752.9855629999947,z,1,1.5395593669459169,752.9864608999924,753.0009320999961,754.5339188999787,754.518706199975,0.6512240000010934,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,44,green,red,word,z,800,2000,154,36,2,z,1,0.8782250999938697,None,2,36,154,43,754.5339188999787,,,,,,,,,,,754.5267112999863,754.5339188999787,754.5339188999787,754.7340841999976,754.7340841999976,,755.4197052999807,z,1,2.0644228002205702,755.4205588999903,755.4341698999924,757.4846735999745,757.4693773999752,0.8782250999938697,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,2,yellow,green,word,z,800,2000,155,37,2,z,1,0.6836398000014015,None,2,37,155,1,757.4846735999745,,,,,,,,,,,757.4779254999885,757.4846735999745,757.4846735999745,757.684458099975,757.684458099975,,758.1705757999734,z,1,4.715726212779682,758.1714211999788,758.1845218999952,762.9017924999935,762.8861728999764,0.6836398000014015,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,consistent,51,red,red,word,m,800,2000,156,38,2,m,1,0.884789899981115,None,2,38,156,50,762.9017924999935,,,,,,,,,,,762.8911278999876,762.9017924999935,762.9017924999935,763.1018787999928,763.1018787999928,,763.8035206999921,m,1,3.9484517033221866,763.8043439999747,763.818454399996,767.7522399000009,767.7364132999792,0.884789899981115,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,consistent,46,yellow,yellow,word,m,800,2000,157,39,2,m,1,0.7097911000018939,None,2,39,157,45,767.7522399000009,,,,,,,,,,,767.7434402999934,767.7522399000009,767.7522399000009,767.9521917999955,767.9521917999955,,768.4707758000004,m,1,2.9655678582219234,768.4715043999895,768.4854064999963,771.4527077999956,771.4369099999894,0.7097911000018939,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,19,green,red,word,z,800,2000,158,40,2,z,1,0.705988100002287,None,2,40,158,18,771.4527077999956,,,,,,,,,,,771.4420635999995,771.4527077999956,771.4527077999956,771.6526740999834,771.6526740999834,,772.1713997999905,z,1,4.591820378321871,772.1720812999993,772.1859015999944,776.7699034999823,776.7541416999884,0.705988100002287,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,15,yellow,red,word,z,800,2000,159,41,2,z,1,0.6588096999912523,None,2,41,159,14,776.7699034999823,,,,,,,,,,,776.7608253999788,776.7699034999823,776.7699034999823,776.969985099975,776.969985099975,,777.4383741999918,z,1,2.1048452331084793,777.4390356999938,777.4532964999962,779.5534776999848,779.5375681000005,0.6588096999912523,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,55,green,yellow,word,z,800,2000,160,42,2,z,1,0.7964766999939457,None,2,42,160,54,779.5534776999848,,,,,,,,,,,779.5425628999947,779.5534776999848,779.5534776999848,779.7533585999918,779.7533585999918,,780.3552965999988,z,1,5.150858339654545,780.3562183999748,780.3702223,785.5207464999985,785.5050283999881,0.7964766999939457,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,consistent,54,green,green,word,m,800,2000,161,43,2,m,1,0.9298374000063632,None,2,43,161,53,785.5207464999985,,,,,,,,,,,785.506456699979,785.5207464999985,785.5207464999985,785.7208574999822,785.7208574999822,,786.4560274999822,m,1,3.223479074589887,786.4568243999965,786.4705954999954,789.6876170999894,789.6723257999984,0.9298374000063632,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,42,green,yellow,word,z,800,2000,162,44,2,z,1,0.7877605000103358,None,2,44,162,41,789.6876170999894,,,,,,,,,,,789.674621299986,789.6876170999894,789.6876170999894,789.8875865000009,789.8875865000009,,790.4897250999929,z,1,3.1769071795234254,790.4905731999897,790.5045406999998,793.6716260999965,793.655778299988,0.7877605000103358,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,26,green,yellow,word,z,800,2000,163,45,2,z,1,0.6250510000099894,None,2,45,163,25,793.6716260999965,,,,,,,,,,,793.6574715999886,793.6716260999965,793.6716260999965,793.8715754000004,793.8715754000004,,794.3069262999925,z,1,1.112979606225367,794.3081298999896,794.3213128999923,795.4218303999805,795.4061692999967,0.6250510000099894,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,consistent,43,green,green,word,m,800,2000,164,46,2,m,1,0.6873444000084419,None,2,46,164,42,795.4218303999805,,,,,,,,,,,795.4074662999774,795.4218303999805,795.4218303999805,795.6216732999892,795.6216732999892,,796.123984899983,m,1,4.351341524230618,796.1249255999865,796.1382283999992,800.4885057999927,800.4732911999745,0.6873444000084419,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,consistent,36,red,red,word,m,800,2000,165,47,2,m,1,0.7273406000167597,None,2,47,165,35,800.4885057999927,,,,,,,,,,,800.4776056999981,800.4885057999927,800.4885057999927,800.6884927999927,800.6884927999927,,801.2243639999942,m,1,5.352626992590264,801.2253664999735,801.2384875999996,806.5889692999772,806.5737359999912,0.7273406000167597,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,5,orange,blue,word,z,800,2000,166,48,2,z,1,0.7429938999994192,None,2,48,166,4,806.5889692999772,,,,,,,,,,,806.5801040999941,806.5889692999772,806.5889692999772,806.7891219999874,806.7891219999874,,807.341088199988,z,1,2.6071678550905535,807.3419027999917,807.3561678999977,809.9562126999954,809.9405251999851,0.7429938999994192,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,3,blue,red,word,z,800,2000,167,49,2,z,1,0.9447041999956127,None,2,49,167,2,809.9562126999954,,,,,,,,,,,809.9483797999856,809.9562126999954,809.9562126999954,810.1563128999842,810.1563128999842,,810.908374599996,z,1,3.3934807153560014,810.9092223999905,810.9232564999838,814.3067733999924,814.2905962999794,0.9447041999956127,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,consistent,35,red,red,word,m,800,2000,168,50,2,m,1,0.7752723000012338,None,2,50,168,34,814.3067733999924,,,,,,,,,,,814.2945694999944,814.3067733999924,814.3067733999924,814.4897767999792,814.4897767999792,,815.0920241999847,m,1,1.4569712423094847,815.0929474000004,815.106862399989,816.5569909999904,816.541263799998,0.7752723000012338,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,consistent,23,green,green,word,m,800,2000,169,51,2,m,1,0.9293351000233088,None,2,51,169,22,816.5569909999904,,,,,,,,,,,816.547401799995,816.5569909999904,816.5569909999904,816.7571150999865,816.7571150999865,,817.4924355999974,m,1,2.5953591703776357,817.4932655000011,817.507140599977,820.0905788999808,820.0751967999968,0.9293351000233088,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,consistent,1,red,red,word,m,800,2000,170,52,2,m,1,0.8064653000037652,None,2,52,170,0,820.0905788999808,,,,,,,,,,,820.0815215999901,820.0905788999808,820.0905788999808,820.2903980999836,820.2903980999836,,820.9090794999793,m,1,1.7793011194953814,820.9097732999944,820.9241050999844,822.6909441999742,822.6759290999908,0.8064653000037652,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,6,red,yellow,word,z,800,2000,171,53,2,z,1,0.8059285000199452,None,2,53,171,5,822.6909441999742,,,,,,,,,,,822.677569099993,822.6909441999742,822.6909441999742,822.8907985999831,822.8907985999831,,823.5098216999904,z,1,2.1036944711985526,823.5107050999941,823.5243292999803,825.6246522000001,825.608974999981,0.8059285000199452,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,13,purple,red,word,z,800,2000,172,54,2,z,1,0.7821039999835193,None,2,54,172,12,825.6246522000001,,,,,,,,,,,825.6156752999814,825.6246522000001,825.6246522000001,825.8245393999969,825.8245393999969,,826.4099751999893,z,1,1.7636424151353842,826.4109091999999,826.4245873999898,828.1749318999937,828.1591926999972,0.7821039999835193,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,consistent,49,yellow,yellow,word,m,800,2000,173,55,2,m,1,0.6591760999872349,None,2,55,173,48,828.1749318999937,,,,,,,,,,,828.1669817999937,828.1749318999937,828.1749318999937,828.3748754999833,828.3748754999833,,828.8432563999959,m,1,3.8610604354949665,828.8439552999916,828.8582733999938,832.7088535999937,832.6929932999774,0.6591760999872349,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,52,red,green,word,z,800,2000,174,56,2,z,1,0.6790049999835901,None,2,56,174,51,832.7088535999937,,,,,,,,,,,832.6980552999885,832.7088535999937,832.7088535999937,832.9087419999996,832.9087419999996,,833.3937244999979,z,1,2.825312212902375,833.3945526999887,833.4086832999892,836.2255800999992,836.2098660999909,0.6790049999835901,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,4,red,green,word,z,800,2000,175,57,2,z,1,0.7366487999970559,None,2,57,175,3,836.2255800999992,,,,,,,,,,,836.2122820999939,836.2255800999992,836.2255800999992,836.4256093000004,836.4256093000004,,836.977613999974,z,1,2.5048024745313207,836.9783010999963,836.9923213000002,839.4925570999912,839.4770661999937,0.7366487999970559,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,53,red,yellow,word,z,800,2000,176,58,2,z,1,0.7276155000145081,None,2,58,176,52,839.4925570999912,,,,,,,,,,,839.4784608999908,839.4925570999912,839.4925570999912,839.6925348999794,839.6925348999794,,840.2279720999941,z,1,5.909687606798004,840.2288549999939,840.2425581999996,846.1430179999734,846.1277483000013,0.7276155000145081,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,consistent,54,green,green,word,m,800,2000,177,0,3,m,1,0.9628801999788266,None,3,0,177,53,846.1430179999734,,,,,,,,,,,846.1342185999965,846.1430179999734,846.1430179999734,846.3430888000003,846.3430888000003,,847.1117872999748,m,1,2.5205581281740854,847.1126392000006,847.1268950999947,849.6429726999777,849.6283820999961,0.9628801999788266,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,9,red,blue,word,z,800,2000,178,1,3,z,1,0.7516123999957927,None,3,1,178,8,849.6429726999777,,,,,,,,,,,849.6350496999803,849.6429726999777,849.6429726999777,849.8433607999759,849.8433607999759,,850.4123385999992,z,1,4.622926595478155,850.4130481999891,850.4269810999976,855.0438775999937,855.0286741000018,0.7516123999957927,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,33,yellow,green,word,z,800,2000,179,2,3,z,1,0.7274660999828484,None,3,2,179,32,855.0438775999937,,,,,,,,,,,855.0366162999999,855.0438775999937,855.0438775999937,855.2439194999752,855.2439194999752,,855.7795288999914,z,1,2.79687128933989,855.7802205999906,855.7939392999979,858.5778273999749,858.562405899982,0.7274660999828484,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,consistent,49,yellow,yellow,word,m,800,2000,180,3,3,m,1,0.7521111000096425,None,3,3,180,48,858.5778273999749,,,,,,,,,,,858.5637381999986,858.5778273999749,858.5778273999749,858.7778348999855,858.7778348999855,,859.3464028000017,m,1,3.807142540557901,859.3472764999897,859.3613782999746,863.161532099999,863.1460596999968,0.7521111000096425,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,29,green,blue,word,z,800,2000,181,4,3,z,1,0.7252134000009391,None,3,4,181,28,863.161532099999,,,,,,,,,,,863.1535501999897,863.161532099999,863.161532099999,863.3616841999756,863.3616841999756,,863.8958508999785,z,1,5.119985335984485,863.8963666999771,863.9113738999877,869.0288853999809,869.0131455999799,0.7252134000009391,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,31,yellow,red,word,z,800,2000,182,5,3,z,1,0.7339500000234693,None,3,5,182,30,869.0288853999809,,,,,,,,,,,869.0210030000017,869.0288853999809,869.0288853999809,869.2286214999913,869.2286214999913,,869.7654231999768,z,1,2.9517121329139693,869.766281499993,869.7789567,872.7291662999778,872.7136324000021,0.7339500000234693,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,25,red,blue,word,z,800,2000,183,6,3,z,1,1.1419430999958422,None,3,6,183,24,872.7291662999778,,,,,,,,,,,872.7181278999778,872.7291662999778,872.7291662999778,872.9291620999866,872.9291620999866,,873.8815045999945,z,1,5.444413821646313,873.8822211999795,873.8958626999811,879.3299704999954,879.3145317999879,1.1419430999958422,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,consistent,36,red,red,word,m,800,2000,184,7,3,m,1,0.8341368999972474,None,3,7,184,35,879.3299704999954,,,,,,,,,,,879.3162836999982,879.3299704999954,879.3299704999954,879.5299257999868,879.5299257999868,,880.1664638999791,m,1,3.860904208846304,880.1673498999735,880.1799042999919,884.0304072999861,884.0146741999779,0.8341368999972474,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,consistent,46,yellow,yellow,word,m,800,2000,185,8,3,m,1,0.727835600002436,None,3,8,185,45,884.0304072999861,,,,,,,,,,,884.0223437999957,884.0304072999861,884.0304072999861,884.2303952999937,884.2303952999937,,884.7658104999864,m,1,4.364145242937095,884.7666000999743,884.7805372999865,889.1308694999898,889.1154404999979,0.727835600002436,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,56,green,red,word,z,800,2000,186,9,3,z,1,0.7163784999866039,None,3,9,186,55,889.1308694999898,,,,,,,,,,,889.122912699997,889.1308694999898,889.1308694999898,889.3308032999921,889.3308032999921,,889.8496763999865,z,1,2.6650305341158655,889.8504361999803,889.8643691999896,892.5311865999829,892.515090299974,0.7163784999866039,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,consistent,34,green,green,word,m,800,2000,187,10,3,m,1,0.7306967000185978,None,3,10,187,33,892.5311865999829,,,,,,,,,,,892.5163903999783,892.5311865999829,892.5311865999829,892.7312340999779,892.7312340999779,,893.2663404999766,m,1,5.319537941128897,893.2671588999801,893.2812075999973,898.5981919999758,898.5830275999906,0.7306967000185978,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,consistent,57,yellow,yellow,word,m,800,2000,188,11,3,m,1,0.7554034999920987,None,3,11,188,56,898.5981919999758,,,,,,,,,,,898.5907536000013,898.5981919999758,898.5981919999758,898.7981222999806,898.7981222999806,,899.367235999991,m,1,4.169193020778909,899.3681667999772,899.3817532999965,903.5487661999941,903.5335687999905,0.7554034999920987,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,consistent,40,yellow,yellow,word,m,800,2000,189,12,3,m,1,1.2690987999958452,None,3,12,189,39,903.5487661999941,,,,,,,,,,,903.5351842999808,903.5487661999941,903.5487661999941,903.7488388999773,903.7488388999773,,904.8346932999848,m,1,4.857404860096638,904.8355338999827,904.848763499991,909.6992529999989,909.6841104999767,1.2690987999958452,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,16,red,green,word,z,800,2000,190,13,3,z,1,0.7092874000081792,None,3,13,190,15,909.6992529999989,,,,,,,,,,,909.6898041999957,909.6992529999989,909.6992529999989,909.8993622999988,909.8993622999988,,910.4188091999968,z,1,2.983290979680021,910.4196750999836,910.4330551999738,913.4167243999837,913.4008329999924,0.7092874000081792,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,20,red,green,word,z,800,2000,191,14,3,z,1,0.9682571000012103,None,3,14,191,19,913.4167243999837,,,,,,,,,,,913.402134199976,913.4167243999837,913.4167243999837,913.6166694999847,913.6166694999847,,914.4015637999983,z,1,2.3833850857809398,914.4024099999806,914.4166101999872,916.7999049999926,916.7847126999986,0.9682571000012103,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,10,green,yellow,word,z,800,2000,192,15,3,z,1,0.6993286999932025,None,3,15,192,9,916.7999049999926,,,,,,,,,,,916.7918245999899,916.7999049999926,916.7999049999926,916.9999137999839,916.9999137999839,,917.5028645999846,z,1,2.9810383429886964,917.5037405999901,917.5170920999954,920.483863899979,920.4685537999903,0.6993286999932025,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,2,yellow,green,word,z,800,2000,193,16,3,z,1,0.9472077999962494,None,3,16,193,1,920.483863899979,,,,,,,,,,,920.4763125999889,920.483863899979,920.483863899979,920.6838609999977,920.6838609999977,,921.4362538999994,z,1,3.7066948539859377,921.4370760999736,921.4506020999979,925.1508632999903,925.1355520999932,0.9472077999962494,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,consistent,23,green,green,word,m,800,2000,194,17,3,m,1,0.8172210000047926,None,3,17,194,22,925.1508632999903,,,,,,,,,,,925.1409778999805,925.1508632999903,925.1508632999903,925.3509451999853,925.3509451999853,,925.9704835999873,m,1,5.593926471774038,925.971278699988,925.9844202999957,931.5684456999879,931.5528441999923,0.8172210000047926,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,19,green,red,word,z,800,2000,195,18,3,z,1,0.6431089000252541,None,3,18,195,18,931.5684456999879,,,,,,,,,,,931.5546394999838,931.5684456999879,931.5684456999879,931.7683565999905,931.7683565999905,,932.2206561999919,z,1,2.87112642317254,932.2215995999868,932.2351433000003,935.1019253999984,935.0867724999844,0.6431089000252541,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,14,yellow,blue,word,z,800,2000,196,19,3,z,1,0.7156766999978572,None,3,19,196,13,935.1019253999984,,,,,,,,,,,935.0933029000007,935.1019253999984,935.1019253999984,935.3018082999915,935.3018082999915,,935.8206588999892,z,1,2.9946511949310124,935.8214542999922,935.8353732999822,938.8192032999941,938.8033553999849,0.7156766999978572,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,consistent,1,red,red,word,m,800,2000,197,20,3,m,1,0.7579340999945998,None,3,20,197,0,938.8192032999941,,,,,,,,,,,938.808509800001,938.8192032999941,938.8192032999941,939.019026199996,939.019026199996,,939.5878871999739,m,1,2.5065341255939204,939.5887635999825,939.6023578999739,942.102339199977,942.0879666999972,0.7579340999945998,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,39,red,yellow,word,z,800,2000,198,21,3,z,1,0.6864689000067301,None,3,21,198,38,942.102339199977,,,,,,,,,,,942.0895440999884,942.102339199977,942.102339199977,942.3024776999955,942.3024776999955,,942.8043826999783,z,1,2.7718903330816085,942.8052771999792,942.819542799989,945.586436499987,945.5709447999834,0.6864689000067301,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,consistent,45,red,red,word,m,800,2000,199,22,3,m,1,0.6607902999967337,None,3,22,199,44,945.586436499987,,,,,,,,,,,945.5725562000007,945.586436499987,945.586436499987,945.7864583999908,945.7864583999908,,946.2549314999778,m,1,5.036639414959083,946.2556680999987,946.2699677999772,951.3033169999835,951.2880969999824,0.6607902999967337,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,consistent,12,yellow,yellow,word,m,800,2000,200,23,3,m,1,0.7380381999828387,None,3,23,200,11,951.3033169999835,,,,,,,,,,,951.2952470000018,951.3033169999835,951.3033169999835,951.5036037999962,951.5036037999962,,952.0556092999759,m,1,2.6671404260062053,952.0564470999816,952.0705573000014,954.7376533999923,954.7218839999987,0.7380381999828387,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,44,green,red,word,z,800,2000,201,24,3,z,1,1.0734496999939438,None,3,24,201,43,954.7376533999923,,,,,,,,,,,954.7306440999964,954.7376533999923,954.7376533999923,954.9372527999803,954.9372527999803,,955.8228935999796,z,1,5.1320661483083345,955.8239720999845,955.8373575999867,960.9713084999821,960.955676499987,1.0734496999939438,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,22,red,yellow,word,z,800,2000,202,25,3,z,1,0.7931050999904983,None,3,25,202,21,960.9713084999821,,,,,,,,,,,960.960883599997,960.9713084999821,960.9713084999821,961.1713132000004,961.1713132000004,,961.7734340999741,z,1,2.588636630938432,961.7740948999999,961.7880932999833,964.3715928999882,964.3561293999956,0.7931050999904983,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,55,green,yellow,word,z,800,2000,203,26,3,z,1,0.7861794000200462,None,3,26,203,54,964.3715928999882,,,,,,,,,,,964.3632043999969,964.3715928999882,964.3715928999882,964.5715499999933,964.5715499999933,,965.1737660999934,z,1,5.804445744080699,965.1744913999864,965.1884781999979,970.9890555999882,970.9731346999761,0.7861794000200462,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
